Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-05-17 00:00:00,25.70,NA,8.01,22.27,29.82,43.27,2.79,0.60,NA,NA,NA,NA,NA,NA,NA,NA,30.34,0.89,256.34,NA,NA,165.77,NA,-0.43
2020-05-18 00:00:00,37.82,NA,5.47,17.86,23.00,44.59,4.13,1.74,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.72,191.23,NA,NA,183.89,NA,-0.44
2020-05-19 00:00:00,48.86,NA,6.48,40.78,46.03,42.66,3.45,1.12,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.91,131.33,NA,NA,246.77,NA,-0.41
2020-05-20 00:00:00,46.46,NA,5.05,31.55,36.09,NA,2.84,1.50,NA,NA,NA,NA,NA,NA,NA,NA,0.40,1.09,142.32,NA,NA,163.29,NA,-0.40
2020-05-21 00:00:00,47.68,NA,4.08,25.01,28.67,NA,2.85,1.56,NA,NA,NA,NA,NA,NA,NA,NA,0.41,1.29,97.65,NA,NA,166.26,NA,-0.38
2020-05-22 00:00:00,49.98,NA,3.74,24.46,28.01,NA,2.20,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,83.66,NA,NA,185.76,NA,-0.39
2020-05-23 00:00:00,39.28,NA,4.57,17.92,21.87,NA,2.33,1.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,63.77,NA,NA,167.15,NA,-0.38
2020-05-24 00:00:00,45.15,NA,6.61,11.99,17.65,NA,2.05,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,40.00,NA,NA,173.55,NA,-0.37
2020-05-25 00:00:00,53.85,NA,6.24,14.39,19.13,NA,2.64,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,46.28,NA,NA,151.05,NA,-0.38
2020-05-26 00:00:00,55.20,NA,8.86,16.79,23.71,NA,2.18,1.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,40.21,NA,NA,175.67,NA,-0.38
2020-05-27 00:00:00,37.28,NA,8.11,17.92,23.80,NA,3.28,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,56.61,NA,NA,214.40,NA,-0.36
2020-05-28 00:00:00,58.44,NA,11.81,17.05,26.09,NA,2.02,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,76.37,NA,NA,222.77,NA,-0.36
2020-05-29 00:00:00,60.46,NA,12.03,23.40,32.88,NA,2.43,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20,76.15,NA,NA,154.99,NA,-0.38
2020-05-30 00:00:00,69.71,NA,8.05,18.31,25.06,44.46,2.79,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,60.80,NA,NA,162.21,NA,-0.37
2020-05-31 00:00:00,39.42,NA,6.59,14.98,20.56,45.07,1.17,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,57.64,NA,NA,173.33,NA,-0.35
2020-06-01 00:00:00,36.41,NA,7.38,16.86,23.37,44.63,3.08,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,82.34,NA,NA,37.87,NA,-0.38
2020-06-02 00:00:00,35.54,NA,9.94,16.05,24.16,45.93,2.46,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,72.69,NA,NA,132.72,NA,-0.38
2020-06-03 00:00:00,37.33,NA,8.94,17.66,24.98,44.50,1.91,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,72.91,NA,NA,181.62,NA,-0.36
2020-06-04 00:00:00,34.41,NA,8.46,16.52,23.77,44.91,2.42,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,71.47,NA,NA,188.35,NA,-0.36
2020-06-05 00:00:00,34.62,NA,9.23,16.52,24.06,45.71,2.11,1.71,NA,NA,NA,NA,NA,NA,NA,NA,0.72,1.21,78.45,NA,NA,147.56,NA,-0.38
2020-06-06 00:00:00,41.99,NA,6.71,21.57,26.99,44.54,2.37,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,93.72,NA,NA,150.38,NA,-0.39
2020-06-07 00:00:00,37.00,NA,6.37,24.12,29.73,44.11,2.82,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,121.24,NA,NA,132.62,NA,-0.41
2020-06-08 00:00:00,37.02,NA,14.03,28.51,37.76,45.97,2.52,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,150.15,NA,NA,152.57,NA,-0.41
2020-06-09 00:00:00,39.17,NA,10.78,38.18,46.37,42.42,2.27,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,133.54,NA,NA,129.20,NA,-0.42
2020-06-10 00:00:00,52.51,NA,14.42,33.84,43.12,45.28,1.96,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,138.53,NA,NA,105.93,NA,-0.44
2020-06-11 00:00:00,45.14,NA,11.83,27.80,38.63,42.52,3.63,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,171.95,NA,NA,114.79,NA,-0.42
2020-06-12 00:00:00,45.07,NA,5.95,25.48,30.67,43.81,3.29,2.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,126.35,NA,NA,131.32,NA,-0.41
2020-06-13 00:00:00,40.14,NA,4.47,20.29,23.70,45.71,2.48,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,105.95,NA,NA,120.70,NA,-0.39
2020-06-14 00:00:00,37.63,NA,6.83,19.53,24.89,44.32,1.88,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,138.22,NA,NA,152.37,NA,-0.39
2020-06-15 00:00:00,28.59,NA,6.00,18.78,23.67,44.58,2.34,2.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,149.36,NA,NA,138.55,NA,-0.39
2020-06-16 00:00:00,49.47,NA,5.94,22.70,27.01,45.23,4.33,2.21,NA,NA,NA,NA,NA,NA,NA,NA,65.38,1.20,105.64,NA,NA,117.98,NA,-0.38
2020-06-17 00:00:00,62.37,NA,7.31,37.03,43.27,42.21,5.71,1.67,NA,NA,NA,NA,NA,NA,NA,NA,60.12,1.12,121.59,NA,NA,137.40,949.10,-0.39
2020-06-18 00:00:00,48.02,NA,4.93,39.63,44.15,42.22,3.74,2.11,NA,NA,NA,NA,NA,NA,NA,NA,57.91,1.03,118.32,NA,NA,141.50,NA,-0.40
2020-06-19 00:00:00,53.22,NA,5.27,36.01,39.44,42.82,8.82,1.62,NA,NA,NA,NA,NA,NA,NA,NA,58.76,1.01,131.91,NA,NA,140.04,NA,-0.40
2020-06-20 00:00:00,45.47,NA,8.72,38.95,46.03,41.97,4.50,2.11,NA,NA,NA,NA,NA,NA,NA,NA,60.17,0.85,175.77,NA,NA,114.55,NA,-0.42
2020-06-21 00:00:00,42.05,NA,7.78,35.52,42.31,42.67,6.13,1.88,NA,NA,NA,NA,NA,NA,NA,NA,67.69,0.76,177.32,NA,NA,131.03,NA,-0.43
2020-06-22 00:00:00,36.44,NA,5.63,17.27,22.23,44.88,8.67,2.08,NA,NA,NA,NA,NA,NA,NA,NA,68.37,0.95,154.38,NA,NA,155.15,NA,-0.41
2020-06-23 00:00:00,40.64,NA,6.09,14.91,20.39,45.32,5.63,2.15,NA,NA,NA,NA,NA,NA,NA,NA,65.03,1.04,140.73,NA,NA,197.29,NA,-0.40
2020-06-24 00:00:00,46.13,NA,5.59,20.32,25.24,44.60,4.49,1.84,NA,NA,NA,NA,NA,NA,NA,NA,67.60,0.95,98.40,NA,NA,181.21,NA,-0.41
2020-06-25 00:00:00,38.83,NA,9.78,28.55,37.47,43.70,7.92,1.94,NA,NA,NA,NA,NA,NA,NA,NA,73.85,0.77,159.10,NA,NA,113.57,NA,-0.43
2020-06-26 00:00:00,39.66,NA,4.15,15.95,18.81,45.36,4.85,2.10,NA,NA,NA,NA,NA,NA,NA,NA,71.49,0.90,86.87,NA,NA,198.98,NA,-0.41
2020-06-27 00:00:00,32.14,NA,7.19,33.37,38.77,43.18,8.30,2.23,NA,NA,NA,NA,NA,NA,NA,NA,70.64,1.04,98.50,NA,NA,216.92,NA,-0.40
2020-06-28 00:00:00,45.71,NA,5.25,19.32,23.52,46.66,6.34,1.26,NA,NA,NA,NA,NA,NA,NA,NA,77.54,0.85,127.42,NA,NA,117.22,NA,-0.42
2020-06-29 00:00:00,47.78,NA,3.94,21.45,24.90,44.31,5.01,1.92,NA,NA,NA,NA,NA,NA,NA,NA,74.52,0.78,98.87,NA,NA,149.32,NA,-0.43
2020-06-30 00:00:00,50.33,NA,5.05,20.15,24.39,44.45,5.61,2.38,NA,NA,NA,NA,NA,NA,NA,NA,75.17,0.85,142.80,NA,NA,159.66,NA,-0.41
2020-07-01 00:00:00,39.82,NA,4.17,21.83,25.46,44.31,4.45,2.04,NA,NA,NA,NA,NA,NA,NA,NA,72.13,0.62,135.16,NA,NA,178.67,NA,-0.45
2020-07-02 00:00:00,23.80,NA,11.16,26.51,34.60,43.71,5.42,2.31,NA,NA,NA,NA,NA,NA,NA,NA,79.94,0.75,160.25,NA,NA,162.75,NA,-0.44
2020-07-03 00:00:00,31.66,NA,7.99,23.27,29.52,44.32,3.85,2.37,NA,NA,NA,NA,NA,NA,NA,NA,70.39,1.07,150.13,NA,NA,164.76,NA,-0.40
2020-07-04 00:00:00,32.42,NA,6.72,18.20,23.47,44.54,4.26,2.05,NA,NA,NA,NA,NA,NA,NA,NA,76.47,1.13,130.58,NA,NA,123.89,NA,-0.40
2020-07-05 00:00:00,33.36,NA,4.54,20.52,24.40,44.38,4.81,2.48,NA,NA,NA,NA,NA,NA,NA,NA,71.88,0.92,131.29,NA,NA,107.02,NA,-0.42
2020-07-06 00:00:00,33.27,NA,4.91,27.62,31.94,43.46,5.47,2.33,NA,NA,NA,NA,NA,NA,NA,NA,71.82,0.87,128.89,NA,NA,97.43,NA,-0.42
2020-07-07 00:00:00,29.91,NA,3.67,18.01,20.94,45.27,3.93,1.89,NA,NA,NA,NA,NA,NA,NA,NA,66.41,0.91,117.35,NA,NA,26.87,NA,-0.41
2020-07-08 00:00:00,37.23,NA,4.20,19.27,22.90,45.22,3.53,1.61,NA,NA,NA,NA,NA,NA,NA,NA,72.59,1.03,131.59,NA,NA,56.79,NA,-0.40
2020-07-09 00:00:00,37.50,NA,4.34,23.15,27.02,44.02,3.94,1.40,NA,NA,NA,NA,NA,NA,NA,NA,73.91,0.73,102.71,NA,NA,26.46,NA,-0.43
2020-07-10 00:00:00,34.96,NA,4.31,21.71,25.17,44.42,3.38,2.49,NA,NA,NA,NA,NA,NA,NA,NA,80.96,0.84,150.92,NA,NA,151.25,NA,-0.42
2020-07-11 00:00:00,35.90,NA,5.11,23.03,25.81,47.71,2.30,1.44,NA,NA,NA,NA,NA,NA,NA,NA,77.07,1.04,120.70,NA,NA,137.44,NA,-0.40
2020-07-12 00:00:00,29.15,NA,5.44,24.20,27.31,44.30,1.67,1.99,NA,NA,NA,NA,NA,NA,NA,NA,72.52,0.84,181.68,NA,NA,151.11,NA,-0.42
2020-07-13 00:00:00,38.67,NA,5.53,34.74,38.62,42.77,1.98,1.42,NA,NA,NA,NA,NA,NA,NA,NA,78.41,0.84,128.77,NA,NA,173.14,975.20,-0.42
2020-07-14 00:00:00,55.89,NA,5.17,26.26,30.45,44.08,4.41,1.83,NA,NA,NA,NA,NA,NA,NA,NA,78.22,0.82,140.83,NA,NA,200.28,996.99,-0.43
2020-07-15 00:00:00,60.73,NA,10.32,65.88,73.94,38.56,2.17,1.84,NA,NA,NA,NA,NA,NA,NA,NA,74.53,0.79,141.21,NA,NA,137.15,997.38,-0.43
2020-07-16 00:00:00,49.89,NA,10.17,58.02,66.37,45.20,2.17,1.37,NA,NA,NA,NA,NA,NA,NA,NA,77.79,0.77,149.33,NA,NA,133.59,998.71,-0.44
2020-07-17 00:00:00,54.60,NA,6.04,22.12,27.88,58.27,11.57,2.30,NA,NA,NA,NA,NA,NA,NA,NA,73.80,0.73,115.07,NA,NA,166.14,998.32,-0.44
2020-07-18 00:00:00,42.48,NA,5.38,22.04,27.05,57.40,5.88,1.65,NA,NA,NA,NA,NA,NA,NA,NA,75.02,0.62,113.89,NA,NA,133.11,999.53,-0.45
2020-07-19 00:00:00,39.49,NA,5.22,19.19,24.02,54.94,2.06,1.66,NA,NA,NA,NA,NA,NA,NA,NA,85.28,0.64,113.41,NA,NA,144.90,999.56,-0.44
2020-07-20 00:00:00,28.33,NA,4.48,18.31,22.62,54.24,2.45,1.94,NA,NA,NA,NA,NA,NA,NA,NA,74.99,1.04,108.74,NA,NA,161.40,998.60,-0.39
2020-07-21 00:00:00,43.64,NA,5.24,15.48,19.84,51.68,6.19,1.41,NA,NA,NA,NA,NA,NA,NA,NA,77.71,0.95,78.89,NA,NA,99.34,999.51,-0.40
2020-07-22 00:00:00,37.63,NA,4.34,8.58,12.88,46.74,2.79,1.96,NA,NA,NA,NA,NA,NA,NA,NA,75.18,1.06,95.54,NA,NA,165.24,999.30,-0.39
2020-07-23 00:00:00,44.55,NA,4.35,8.43,12.73,46.51,1.95,1.39,NA,NA,NA,NA,NA,NA,NA,NA,73.58,1.23,103.15,NA,NA,161.76,999.34,-0.38
2020-07-24 00:00:00,54.81,NA,4.33,8.77,13.05,46.93,4.53,1.82,NA,NA,NA,NA,NA,NA,NA,NA,75.28,1.16,116.07,NA,NA,142.37,999.43,-0.39
2020-07-25 00:00:00,73.80,NA,4.53,11.07,15.53,48.67,1.83,1.71,NA,NA,NA,NA,NA,NA,NA,NA,78.13,0.84,186.18,NA,NA,126.01,NA,-0.43
2020-07-26 00:00:00,59.31,NA,4.41,9.79,14.19,47.74,1.91,1.41,NA,NA,NA,NA,NA,NA,NA,NA,72.82,0.75,161.15,NA,NA,113.07,NA,-0.43
2020-07-27 00:00:00,89.56,NA,4.45,10.52,14.84,47.86,2.45,1.66,NA,NA,NA,NA,NA,NA,NA,NA,69.48,0.63,166.62,NA,NA,129.50,999.03,-0.45
2020-07-28 00:00:00,64.65,NA,5.62,10.26,15.76,48.99,2.62,1.38,NA,NA,NA,NA,NA,NA,NA,NA,73.48,0.64,184.07,NA,NA,137.61,999.30,-0.44
2020-07-29 00:00:00,33.40,NA,5.16,10.96,16.10,49.41,3.66,1.85,NA,NA,NA,NA,NA,NA,NA,NA,93.87,0.69,160.15,NA,NA,129.74,998.71,-0.45
2020-07-30 00:00:00,35.53,NA,4.70,10.49,15.18,48.62,3.43,2.11,NA,NA,NA,NA,NA,NA,NA,NA,81.36,0.67,156.85,NA,NA,148.45,998.86,-0.45
2020-07-31 00:00:00,38.78,NA,4.41,9.63,14.04,47.69,3.09,1.91,NA,NA,NA,NA,NA,NA,NA,NA,77.65,0.98,108.54,NA,NA,149.24,998.90,-0.41
2020-08-01 00:00:00,27.90,NA,4.34,10.33,14.41,47.47,3.86,1.62,NA,NA,NA,NA,NA,NA,NA,NA,84.54,0.88,157.87,NA,NA,170.27,998.83,-0.42
2020-08-02 00:00:00,41.75,NA,4.48,10.53,14.22,47.04,2.40,1.22,NA,NA,NA,NA,NA,NA,NA,NA,79.38,0.79,163.83,NA,NA,152.31,998.84,-0.43
2020-08-03 00:00:00,44.55,NA,4.74,10.48,15.19,48.60,16.04,1.59,NA,NA,NA,NA,NA,NA,NA,NA,81.83,0.81,148.23,NA,NA,102.62,998.24,-0.43
2020-08-04 00:00:00,43.43,NA,4.75,11.53,16.22,49.35,3.65,1.76,NA,NA,NA,NA,NA,NA,NA,NA,68.25,1.00,149.35,NA,NA,144.19,996.79,-0.41
2020-08-05 00:00:00,32.01,NA,4.49,13.69,17.76,49.34,4.69,1.15,NA,NA,NA,NA,NA,NA,NA,NA,67.42,0.97,133.96,NA,NA,121.44,995.72,-0.42
2020-08-06 00:00:00,30.41,NA,4.83,11.94,16.33,49.08,2.40,1.21,NA,NA,NA,NA,NA,NA,NA,NA,68.21,1.28,115.72,NA,NA,167.70,997.01,-0.38
2020-08-07 00:00:00,45.85,NA,4.48,11.23,15.57,48.68,3.02,2.31,NA,NA,NA,NA,NA,NA,NA,NA,71.11,0.83,110.32,NA,NA,130.99,998.60,-0.42
2020-08-08 00:00:00,45.14,NA,5.11,11.54,16.30,48.91,3.12,2.37,NA,NA,NA,NA,NA,NA,NA,NA,70.32,0.69,160.69,NA,NA,179.99,998.93,-0.44
2020-08-09 00:00:00,28.90,NA,4.46,9.03,13.46,47.17,2.65,1.71,NA,NA,NA,NA,NA,NA,NA,NA,84.33,1.05,136.51,NA,NA,219.34,998.72,-0.41
2020-08-10 00:00:00,18.69,NA,4.55,10.19,14.72,48.19,2.83,2.13,NA,NA,NA,NA,NA,NA,NA,NA,77.91,0.79,154.36,NA,NA,121.75,998.90,-0.43
2020-08-11 00:00:00,48.16,NA,5.11,10.47,15.22,48.76,2.99,1.11,NA,NA,NA,NA,NA,NA,NA,NA,74.97,0.83,137.72,NA,NA,121.07,999.49,-0.43
2020-08-12 00:00:00,61.30,NA,4.64,10.35,14.93,48.32,3.74,1.85,NA,NA,NA,NA,NA,NA,NA,NA,82.39,0.61,140.99,NA,NA,152.29,999.64,-0.45
2020-08-13 00:00:00,60.09,NA,5.06,10.93,15.71,48.80,4.32,1.41,NA,NA,NA,NA,NA,NA,NA,NA,73.62,0.68,172.22,NA,NA,164.97,999.11,-0.45
2020-08-14 00:00:00,45.12,NA,4.95,9.60,14.53,48.19,4.68,1.60,NA,NA,NA,NA,NA,NA,NA,NA,75.50,0.66,144.75,NA,NA,172.66,998.74,-0.45
2020-08-15 00:00:00,35.97,NA,4.69,10.81,15.48,48.76,3.15,1.52,NA,NA,NA,NA,NA,NA,NA,NA,71.41,0.78,139.36,NA,NA,114.11,998.92,-0.44
2020-08-16 00:00:00,43.70,NA,4.60,8.82,13.39,47.12,3.66,1.46,NA,NA,NA,NA,NA,NA,NA,NA,73.29,0.60,157.19,NA,NA,120.06,999.38,-0.45
2020-08-17 00:00:00,36.29,NA,4.75,13.58,17.73,49.44,4.24,1.09,NA,NA,NA,NA,NA,NA,NA,NA,72.20,0.57,129.04,NA,NA,154.42,998.79,-0.45
2020-08-18 00:00:00,32.73,NA,4.97,11.24,16.20,49.43,4.44,1.20,NA,NA,NA,NA,NA,NA,NA,NA,77.23,0.69,141.30,NA,NA,181.41,998.93,-0.45
2020-08-19 00:00:00,41.82,NA,4.56,11.86,16.42,49.46,3.97,1.32,NA,NA,NA,NA,NA,NA,NA,NA,73.48,0.66,139.18,NA,NA,207.90,998.35,-0.44
2020-08-20 00:00:00,26.99,NA,4.72,11.28,15.95,49.08,4.31,1.13,NA,NA,NA,NA,NA,NA,NA,NA,74.12,0.69,133.05,NA,NA,216.15,998.40,-0.44
2020-08-21 00:00:00,17.75,NA,4.34,10.28,14.59,47.95,3.83,1.34,NA,NA,NA,NA,NA,NA,NA,NA,76.48,0.89,96.81,NA,NA,166.10,999.38,-0.41
2020-08-22 00:00:00,41.64,NA,4.19,9.06,13.24,46.99,5.60,1.54,NA,NA,NA,NA,NA,NA,NA,NA,80.69,1.01,90.25,NA,NA,162.15,999.95,-0.40
2020-08-23 00:00:00,24.28,NA,4.22,8.76,12.98,46.71,5.29,1.83,NA,NA,NA,NA,NA,NA,NA,NA,83.84,0.88,119.10,NA,NA,98.44,999.81,-0.42
2020-08-24 00:00:00,11.62,NA,4.52,9.54,14.01,47.75,11.62,1.62,NA,NA,NA,NA,NA,NA,NA,NA,82.88,0.79,105.68,NA,NA,183.96,NA,-0.43
2020-08-25 00:00:00,54.45,NA,4.74,11.35,16.09,49.39,4.37,1.37,NA,NA,NA,NA,NA,NA,NA,NA,85.07,0.66,182.82,NA,NA,156.20,NA,-0.45
2020-08-26 00:00:00,62.23,NA,4.27,13.36,17.57,50.10,6.12,1.50,NA,NA,NA,NA,NA,NA,NA,NA,81.04,0.61,153.06,NA,NA,200.08,999.66,-0.45
2020-08-27 00:00:00,57.78,NA,4.28,12.56,16.82,49.61,4.95,1.56,NA,NA,NA,NA,NA,NA,NA,NA,77.26,0.72,141.18,NA,NA,225.43,999.19,-0.44
2020-08-28 00:00:00,44.10,NA,4.12,12.71,16.32,48.82,9.38,1.23,NA,NA,NA,NA,NA,NA,NA,NA,84.08,0.64,101.68,NA,NA,162.53,999.45,-0.44
2020-08-29 00:00:00,43.17,NA,4.20,10.18,14.38,47.71,15.24,0.93,NA,NA,NA,NA,NA,NA,NA,NA,81.70,0.82,100.31,NA,NA,94.23,999.18,-0.42
2020-08-30 00:00:00,42.39,NA,4.34,12.20,16.49,49.35,12.09,1.34,NA,NA,NA,NA,NA,NA,NA,NA,81.47,0.72,190.52,NA,NA,152.53,999.36,-0.44
2020-08-31 00:00:00,26.04,NA,4.86,12.26,17.11,50.02,14.79,1.55,NA,NA,NA,NA,NA,NA,NA,NA,69.79,0.77,237.42,NA,NA,160.85,998.89,-0.44
2020-09-01 00:00:00,58.12,NA,4.41,10.32,14.73,48.09,8.88,1.81,NA,NA,NA,NA,NA,NA,NA,NA,74.07,0.64,199.44,NA,NA,91.68,999.55,-0.45
2020-09-02 00:00:00,31.66,NA,4.51,11.66,16.10,49.00,11.98,0.79,NA,NA,NA,NA,NA,NA,NA,NA,76.49,0.60,194.04,NA,NA,102.70,999.40,-0.46
2020-09-03 00:00:00,49.83,NA,4.45,11.65,16.09,49.19,16.39,1.05,NA,NA,NA,NA,NA,NA,NA,NA,80.04,0.59,204.29,NA,NA,182.22,999.87,-0.45
2020-09-04 00:00:00,58.76,NA,6.19,23.71,29.48,59.65,23.35,1.00,NA,NA,NA,NA,NA,NA,NA,NA,81.73,0.57,157.77,NA,NA,125.27,999.51,-0.46
2020-09-05 00:00:00,28.38,NA,8.26,27.41,35.20,64.70,10.39,1.08,NA,NA,NA,NA,NA,NA,NA,NA,81.11,0.59,171.93,NA,NA,144.10,999.77,-0.46
2020-09-06 00:00:00,19.44,NA,5.80,25.41,29.63,58.61,10.02,1.16,NA,NA,NA,NA,NA,NA,NA,NA,83.41,0.62,136.52,NA,NA,126.37,999.82,-0.45
2020-09-07 00:00:00,12.89,NA,8.79,28.30,36.46,65.92,15.66,1.05,NA,NA,NA,NA,NA,NA,NA,NA,82.43,0.64,160.59,NA,NA,161.82,999.75,-0.45
2020-09-08 00:00:00,20.67,NA,5.38,25.03,29.00,58.71,20.78,1.03,NA,NA,NA,NA,NA,NA,NA,NA,75.18,0.59,124.07,NA,NA,195.70,999.21,-0.45
2020-09-09 00:00:00,8.31,NA,5.17,26.34,30.36,61.59,35.78,1.34,NA,NA,NA,NA,NA,NA,NA,NA,82.21,0.81,119.53,NA,NA,156.99,999.03,-0.43
2020-09-10 00:00:00,53.83,NA,4.97,25.29,27.44,58.32,15.79,0.91,NA,NA,NA,NA,NA,NA,NA,NA,79.28,0.86,128.36,NA,NA,190.56,998.58,-0.42
2020-09-11 00:00:00,55.44,NA,5.04,26.97,30.97,62.55,6.91,0.99,NA,NA,NA,NA,NA,NA,NA,NA,68.62,0.80,140.44,NA,NA,141.91,998.73,-0.43
2020-09-12 00:00:00,28.52,NA,4.55,30.28,33.61,63.70,5.42,0.88,NA,NA,NA,NA,NA,NA,NA,NA,71.36,0.87,147.36,NA,NA,189.05,999.72,-0.42
2020-09-13 00:00:00,25.29,NA,6.01,24.79,29.97,61.93,11.60,0.93,NA,NA,NA,NA,NA,NA,NA,NA,89.33,0.76,152.04,NA,NA,228.33,999.82,-0.44
2020-09-14 00:00:00,35.83,NA,7.81,21.00,27.59,59.85,16.00,0.94,NA,NA,NA,NA,NA,NA,NA,NA,84.20,0.78,169.01,NA,NA,138.65,999.25,-0.43
2020-09-15 00:00:00,37.05,NA,12.76,25.78,37.63,70.48,29.80,1.03,NA,NA,NA,NA,NA,NA,NA,NA,84.20,0.63,136.09,NA,NA,194.78,999.02,-0.45
2020-09-16 00:00:00,39.64,NA,4.55,27.88,31.32,62.30,33.33,1.05,NA,NA,NA,NA,NA,NA,NA,NA,81.98,0.57,136.85,NA,NA,202.88,998.98,-0.46
2020-09-17 00:00:00,42.96,NA,6.23,27.15,32.69,64.46,24.59,0.98,NA,NA,NA,NA,NA,NA,NA,NA,77.94,0.74,137.23,NA,NA,185.31,999.08,-0.44
2020-09-18 00:00:00,48.68,NA,9.29,26.12,34.26,66.17,25.58,0.93,NA,NA,NA,NA,NA,NA,NA,NA,74.77,0.74,144.74,NA,NA,142.50,998.35,-0.44
2020-09-19 00:00:00,33.05,NA,6.43,20.59,25.87,59.35,7.71,1.05,NA,NA,NA,NA,NA,NA,NA,NA,89.94,0.55,173.70,NA,NA,156.18,998.11,-0.46
2020-09-20 00:00:00,37.22,NA,3.34,7.43,10.76,47.38,15.26,1.06,NA,NA,NA,NA,NA,NA,NA,NA,77.74,1.09,149.13,NA,NA,128.99,997.82,-0.40
2020-09-21 00:00:00,60.22,NA,4.21,11.48,15.53,51.06,24.05,0.89,NA,NA,NA,NA,NA,NA,NA,NA,70.74,0.86,128.47,NA,NA,160.62,998.20,-0.43
2020-09-22 00:00:00,58.50,NA,4.55,12.71,17.05,51.91,39.61,0.61,NA,NA,NA,NA,NA,NA,NA,NA,69.41,1.16,127.90,NA,NA,282.71,998.35,-0.40
2020-09-23 00:00:00,62.86,NA,3.38,10.70,14.05,49.74,21.07,0.89,NA,NA,NA,NA,NA,NA,NA,NA,68.62,0.74,130.31,NA,NA,50.91,999.26,-0.43
2020-09-24 00:00:00,52.69,NA,4.23,9.45,13.49,49.57,15.94,0.88,NA,NA,NA,NA,NA,NA,NA,NA,70.13,0.72,111.31,NA,NA,57.80,999.78,-0.43
2020-09-25 00:00:00,31.88,NA,3.15,8.90,11.97,48.30,15.81,0.75,NA,NA,NA,NA,NA,NA,NA,NA,82.08,0.94,122.46,NA,NA,27.76,999.55,-0.41
2020-09-26 00:00:00,34.61,NA,4.46,24.97,28.11,61.14,24.47,0.95,NA,NA,NA,NA,NA,NA,NA,NA,81.18,0.59,151.09,NA,NA,192.14,963.53,-0.46
2020-09-27 00:00:00,53.79,NA,5.14,29.04,33.21,64.15,22.98,1.41,NA,NA,NA,NA,NA,NA,NA,NA,82.01,0.51,198.02,NA,NA,267.55,1000.00,-0.47
2020-09-28 00:00:00,67.75,NA,4.46,28.68,31.81,63.11,28.77,1.09,NA,NA,NA,NA,NA,NA,NA,NA,74.99,0.68,175.05,NA,NA,260.37,999.36,-0.45
2020-09-29 00:00:00,52.56,NA,4.70,29.73,31.42,62.13,16.58,0.42,NA,NA,NA,NA,NA,NA,NA,NA,81.16,0.67,182.35,NA,NA,44.38,998.87,-0.44
2020-09-30 00:00:00,44.04,NA,5.67,27.07,31.64,63.73,8.57,1.34,NA,NA,NA,NA,NA,NA,NA,NA,85.03,0.63,181.85,NA,NA,29.83,998.97,-0.45
2020-10-01 00:00:00,48.78,NA,7.48,40.17,46.48,74.90,24.66,1.12,NA,NA,NA,NA,NA,NA,NA,NA,74.61,0.50,184.07,NA,NA,39.40,998.48,-0.46
2020-10-02 00:00:00,11.20,NA,4.20,36.81,39.67,68.86,20.47,0.72,NA,NA,NA,NA,NA,NA,NA,NA,72.29,0.62,153.18,NA,NA,41.25,999.10,-0.45
