Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-11-03,31.57,54.38,6.15,12.55,18.7,35.56,20.95,1.81,12.65,4.49,9.91,,,0.69,2.37,,92.73,1.12,231.88,,,508.9,1005.16,-0.44
2024-11-04,48.17,105.24,6.22,12.59,18.81,35.6,21.71,1.95,12.89,0.68,2.0,,,0.12,0.42,,90.75,1.19,244.45,,,182.08,1004.67,-0.43
2024-11-05,73.61,117.38,5.98,12.29,18.24,34.78,37.12,1.6,12.94,0.81,3.36,,,0.15,0.45,,83.97,1.65,249.24,,,237.79,1004.8,-0.4
2024-11-06,21.64,111.91,6.05,12.2,18.11,34.5,10.38,1.02,19.95,1.05,5.03,,,0.15,0.51,,98.6,0.51,231.07,,,107.89,1004.71,-0.47
2024-11-07,17.98,65.47,6.16,12.55,18.7,35.54,18.4,1.07,27.4,1.07,5.76,,,0.31,1.17,,98.65,0.8,223.61,,,147.74,1006.5,-0.46
2024-11-08,15.55,45.17,6.19,12.61,18.8,35.57,9.3,1.48,26.66,0.27,1.52,,,0.08,0.25,,94.98,1.53,267.2,,,211.49,1004.95,-0.41
2024-11-09,40.38,64.21,6.21,12.65,18.86,35.67,43.92,1.47,26.88,0.46,1.76,,,0.11,0.32,,93.82,1.45,253.48,,,221.49,1004.79,-0.42
2024-11-10,56.05,88.38,15.19,30.15,45.34,56.76,7.11,1.57,26.13,0.63,2.48,,,0.1,0.33,,86.2,1.6,256.5,,,233.96,1004.54,-0.4
2024-11-11,68.38,103.32,11.12,28.76,39.88,51.63,15.99,1.4,27.97,0.67,1.34,,,0.08,0.26,,95.43,2.59,249.65,,,232.14,1003.66,-0.34
2024-11-12,12.97,36.57,12.72,22.24,34.96,31.73,8.43,0.75,20.02,0.4,1.51,,,0.17,0.58,,98.66,1.43,256.56,,,182.61,1004.59,-0.43
2024-11-13,6.38,38.93,13.42,20.92,34.34,24.1,14.05,1.01,13.24,0.24,1.22,,,0.12,0.38,,98.65,1.25,263.37,,,130.57,1004.92,-0.44
2024-11-14,11.27,42.56,12.49,20.4,32.89,23.74,7.73,1.05,13.23,0.53,1.93,,,0.27,0.66,,98.64,1.29,260.73,,,174.89,1004.14,-0.43
2024-11-15,13.48,47.32,13.35,20.81,34.14,23.91,9.13,0.76,12.81,0.48,1.91,,,0.14,0.41,,98.64,1.15,243.93,,,211.49,1007.8,-0.44
2024-11-16,22.68,84.14,9.6,18.44,28.03,22.54,51.59,0.79,13.06,0.6,2.6,,,0.13,0.44,,98.61,1.35,260.68,,,220.77,1004.42,-0.43
2024-11-17,45.35,137.68,5.49,17.83,23.32,21.49,4.03,1.08,14.21,,,,,,,,93.25,1.84,271.62,,,240.65,1004.31,-0.39
2024-11-18,41.76,132.06,5.2,19.31,24.5,21.65,20.9,1.24,15.28,0.52,0.4,,,0.03,0.08,,89.28,1.99,271.05,,,234.06,1004.85,-0.38
2024-11-19,45.32,130.66,8.32,22.51,30.82,23.08,8.25,1.05,14.03,0.55,0.66,,,0.07,0.19,,83.04,2.07,262.68,,,229.1,1005.44,-0.38
2024-11-20,36.94,114.61,7.79,22.49,30.28,22.95,7.54,0.91,14.26,0.37,0.3,,,0.04,0.08,,71.54,1.77,273.46,,,234.41,1005.34,-0.4
2024-11-21,48.99,128.87,8.32,23.14,31.45,23.21,14.26,1.12,14.59,0.47,0.45,,,0.09,0.18,,71.68,1.82,273.0,,,227.07,1005.19,-0.4
2024-11-22,50.25,141.61,12.38,24.84,37.22,24.58,15.21,1.13,14.24,0.88,1.5,,,0.22,0.44,,84.91,2.03,253.73,,,234.16,1004.98,-0.38
2024-11-23,53.5,131.55,12.68,22.95,35.52,24.0,19.72,0.22,13.58,0.88,1.15,,,0.15,0.31,,97.77,2.05,253.24,,,239.08,1005.46,-0.38
2024-11-24,33.93,96.83,14.05,23.31,37.36,24.81,5.67,1.03,13.69,0.59,0.87,,,0.08,0.17,,87.96,2.0,261.39,,,228.84,1005.42,-0.38
2024-11-25,51.66,136.87,10.29,23.48,33.77,23.84,4.88,1.05,14.53,0.78,1.56,,,0.13,0.31,,90.43,2.39,251.8,,,223.35,1004.68,-0.36
2024-11-26,70.38,110.02,8.87,21.28,30.15,23.09,9.43,1.08,14.03,1.36,1.67,,,0.1,0.3,,98.61,2.07,248.27,,,205.91,1003.13,-0.37
2024-11-27,33.53,127.27,6.82,22.73,29.51,22.74,5.76,0.75,14.55,0.62,0.55,,,0.07,0.16,,89.1,3.49,258.92,,,220.43,1004.41,-0.27
2024-11-28,46.69,139.72,6.33,22.1,28.39,22.46,6.1,1.05,16.06,1.18,0.98,,,0.12,0.18,,96.01,3.76,244.49,,,219.19,1002.04,-0.26
2024-11-29,57.86,107.41,9.65,23.5,33.13,23.6,9.09,0.92,15.25,1.16,1.1,,,0.05,0.15,,98.66,2.94,242.46,,,218.16,1000.49,-0.31
2024-11-30,36.66,70.75,9.25,21.44,30.55,23.09,6.19,0.97,21.3,0.81,0.69,,,0.04,0.09,,98.67,3.49,241.26,,,201.08,1002.13,-0.26
2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,45.05,86.48,10.19,19.17,29.36,22.38,5.87,,21.83,2.1,4.81,,,1.02,2.23,,98.61,0.66,331.04,,,182.76,1000.65,-0.47
2024-12-03,32.78,66.44,10.5,17.61,27.68,22.36,6.07,1.31,14.3,1.31,3.23,,,0.38,1.39,,98.57,0.85,261.09,,,216.83,1003.42,-0.45
2024-12-04,26.63,56.26,11.19,16.78,27.96,22.88,7.39,1.22,13.99,0.91,4.84,,,0.36,1.42,,98.58,1.13,248.37,,,238.73,1004.06,-0.44
2024-12-05,16.55,40.05,13.31,18.82,32.13,23.73,7.29,1.09,13.82,0.82,3.86,,,0.34,1.2,,94.25,0.8,250.21,,,224.06,1007.15,-0.46
2024-12-06,29.26,60.73,13.17,19.55,32.72,23.78,6.73,0.94,14.04,1.27,4.67,,,0.74,1.64,,96.26,0.88,234.56,,,234.03,1004.98,-0.45
2024-12-07,32.26,65.05,11.14,18.22,29.34,22.96,5.98,0.37,13.31,1.32,4.4,,,0.31,1.07,,91.64,0.62,267.88,,,246.49,,-0.47
2024-12-08,41.24,79.98,10.72,18.5,28.89,22.81,5.54,0.27,13.56,1.9,5.91,,,0.4,1.33,,90.46,0.91,219.63,,,240.45,,-0.45
2024-12-09,64.83,119.23,8.47,18.07,26.54,22.38,6.12,1.22,14.37,1.2,3.37,,,0.33,1.21,,96.53,0.91,246.49,,,214.93,,-0.45
2024-12-10,64.98,119.32,13.03,21.21,34.22,24.05,6.14,1.47,13.75,1.42,1.09,,,0.13,0.44,,96.84,2.57,249.57,,,234.34,,-0.35
2024-12-11,22.59,47.55,16.34,23.88,40.02,25.21,6.99,0.43,14.03,0.85,1.54,,,0.15,0.53,,98.64,2.41,250.33,,,205.26,,-0.36
2024-12-12,41.03,79.92,21.03,27.26,48.29,27.29,5.19,0.23,13.95,0.83,1.79,,,0.23,0.9,,98.71,1.58,263.26,,,205.9,,-0.41
2024-12-13,73.03,132.15,13.33,23.84,37.09,24.56,11.62,0.95,14.32,0.9,0.77,,,0.1,0.24,,98.19,2.11,272.03,,,241.06,1006.61,-0.38
2024-12-14,62.24,114.49,8.66,19.81,28.46,22.75,8.19,1.22,14.2,0.61,0.65,,,0.08,0.2,,84.47,1.96,261.36,,,230.78,1007.24,-0.38
2024-12-15,64.54,118.4,8.78,19.69,28.46,22.76,5.99,1.42,14.21,0.74,1.15,,,0.08,0.18,,78.98,2.12,259.65,,,226.11,1007.69,-0.37
2024-12-16,68.86,124.98,7.75,19.26,26.97,22.39,6.32,0.89,14.32,1.42,1.18,,,0.11,0.31,,83.51,2.48,248.4,,,239.9,1006.93,-0.35
2024-12-17,77.38,139.8,6.97,18.93,25.48,21.74,4.71,1.04,14.59,1.07,0.86,,,0.08,0.2,,98.43,2.83,243.1,,,207.9,1005.47,-0.32
2024-12-18,62.22,116.61,11.81,20.89,32.69,23.8,8.73,0.93,15.11,0.99,1.2,,,0.07,0.2,,98.85,2.41,243.01,,,204.81,1004.55,-0.35
2024-12-19,45.01,86.42,18.05,23.89,41.94,25.99,7.34,0.25,14.69,1.04,1.87,,,0.09,0.3,,98.89,1.93,234.23,,,183.83,1004.05,-0.38
2024-12-20,25.28,54.2,26.44,28.74,55.18,29.12,6.03,0.22,15.25,1.04,2.31,,,0.13,0.38,,98.88,1.97,215.96,,,235.69,1003.97,-0.37
2024-12-21,29.15,60.53,27.23,29.76,56.99,29.59,7.52,1.13,14.41,0.88,2.36,,,0.14,0.46,,98.83,1.79,235.45,,,235.38,1004.76,-0.39
2024-12-22,17.95,42.26,16.61,22.29,38.86,25.25,5.25,0.34,13.97,0.64,1.26,,,0.06,0.24,,94.98,2.11,245.07,,,235.82,1005.73,-0.37
2024-12-23,25.97,55.36,11.9,22.47,34.29,23.84,5.91,0.69,14.64,0.58,1.03,,,0.1,0.27,,92.67,2.86,246.34,,,234.67,1005.53,-0.32
2024-12-24,14.45,36.38,17.21,24.21,41.42,25.76,5.24,1.04,14.54,0.69,0.85,,,0.07,0.2,,98.84,2.79,242.03,,,227.22,1005.34,-0.32
2024-12-25,22.1,48.92,17.16,23.56,40.72,25.66,5.86,1.04,14.51,0.97,0.98,,,0.05,0.17,,98.86,2.53,240.9,,,222.01,1005.94,-0.34
2024-12-26,17.81,42.14,14.6,22.52,37.09,24.59,6.21,0.59,13.82,1.18,3.11,,,0.3,1.11,,98.86,1.64,282.87,,,238.2,1007.29,-0.4
2024-12-27,28.52,59.64,11.75,22.26,34.01,24.04,8.39,0.93,14.23,1.12,2.67,,,0.38,1.48,,95.86,1.74,268.91,,,233.37,1008.73,-0.4
2024-12-28,46.18,88.21,11.84,22.49,34.32,24.11,10.16,0.9,14.31,0.47,0.43,,,0.07,0.22,,93.31,1.7,273.36,,,224.22,1008.6,-0.4
2024-12-29,50.24,94.83,13.82,23.63,37.45,24.84,6.77,0.99,14.23,0.63,0.59,,,0.06,0.18,,98.84,3.09,251.18,,,229.81,1008.29,-0.31
2024-12-30,60.53,111.92,8.44,16.76,25.2,22.13,6.3,1.11,14.22,0.63,1.01,,,0.09,0.26,,98.85,2.44,255.84,,,237.27,1008.37,-0.35
2024-12-31,64.94,118.87,10.4,17.68,28.08,22.81,11.36,1.02,14.02,1.39,1.06,,,0.12,0.36,,98.85,2.26,253.89,,,259.97,1008.65,-0.37
