Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-05-16 00:00:00,8.36,28.74,7.62,14.26,21.00,59.20,6.27,1.48,3.21,NA,NA,NA,NA,NA,NA,NA,71.99,1.53,88.66,NA,NA,61.74,997.73,-0.38
2021-05-17 00:00:00,14.60,31.49,7.01,14.38,21.35,59.18,7.25,0.94,4.62,NA,NA,NA,NA,NA,NA,NA,72.09,1.26,80.62,NA,NA,66.75,998.42,-0.39
2021-05-18 00:00:00,11.44,40.88,7.05,14.13,21.08,59.37,6.76,1.30,3.83,NA,NA,NA,NA,NA,NA,NA,73.98,1.62,86.04,NA,NA,61.13,998.68,-0.37
2021-05-19 00:00:00,12.77,32.76,6.47,14.61,21.05,62.20,7.24,1.15,4.50,NA,NA,NA,NA,NA,NA,NA,74.03,1.86,89.88,NA,NA,61.61,998.45,-0.36
2021-05-20 00:00:00,11.74,28.46,5.11,12.44,15.24,54.68,9.87,0.70,4.29,NA,NA,NA,NA,NA,NA,NA,78.29,1.10,125.62,NA,NA,42.07,998.87,-0.42
2021-05-21 00:00:00,14.56,26.72,8.11,14.23,21.42,65.74,8.86,1.46,5.63,NA,NA,NA,NA,NA,NA,NA,76.49,0.95,141.54,NA,NA,62.47,998.70,-0.42
2021-05-22 00:00:00,14.48,27.11,7.95,14.22,14.83,57.48,7.48,0.87,4.98,NA,NA,NA,NA,NA,NA,NA,73.15,0.35,132.71,NA,NA,65.83,997.69,-0.46
2021-05-23 00:00:00,20.12,44.08,9.11,14.42,19.83,60.76,20.85,0.49,6.04,NA,NA,NA,NA,NA,NA,NA,67.50,0.52,113.76,NA,NA,64.18,997.74,-0.45
2021-05-24 00:00:00,23.59,48.39,8.28,14.25,21.24,58.24,44.26,3.18,6.51,NA,NA,NA,NA,NA,NA,NA,67.75,0.46,156.13,NA,NA,60.20,996.71,-0.45
2021-05-25 00:00:00,24.46,49.38,8.77,15.63,21.70,56.95,44.15,3.02,9.89,NA,NA,NA,NA,NA,NA,NA,57.72,1.08,139.91,NA,NA,69.61,995.40,-0.42
2021-05-26 00:00:00,22.32,48.45,7.92,15.33,20.34,55.05,15.34,0.76,7.66,NA,NA,NA,NA,NA,NA,NA,53.76,1.48,155.68,NA,NA,77.33,994.81,-0.39
2021-05-27 00:00:00,20.37,48.17,8.00,16.09,22.52,58.55,18.82,3.59,7.98,NA,NA,NA,NA,NA,NA,NA,54.01,1.13,126.39,NA,NA,78.51,995.52,-0.41
2021-05-28 00:00:00,21.70,55.17,8.65,14.91,21.32,56.78,47.61,4.12,6.57,NA,NA,NA,NA,NA,NA,NA,59.70,0.83,108.84,NA,NA,79.71,996.94,-0.43
2021-05-29 00:00:00,25.78,56.60,8.50,14.67,21.37,57.05,23.54,3.40,9.09,NA,NA,NA,NA,NA,NA,NA,61.88,0.96,118.80,NA,NA,77.70,997.63,-0.42
2021-05-30 00:00:00,23.32,45.34,8.77,15.43,21.09,59.30,21.49,1.31,11.21,NA,NA,NA,NA,NA,NA,NA,57.83,0.88,119.75,NA,NA,75.72,997.43,-0.43
2021-05-31 00:00:00,19.80,37.24,8.69,15.82,21.22,57.21,45.08,4.50,8.47,NA,NA,NA,NA,NA,NA,NA,62.05,1.05,118.48,NA,NA,79.82,996.63,-0.41
2021-06-01 00:00:00,19.09,38.89,10.40,15.85,24.85,60.97,13.23,3.18,8.15,NA,NA,NA,NA,NA,NA,NA,62.70,0.82,113.16,NA,NA,76.18,996.91,-0.43
2021-06-02 00:00:00,19.75,38.23,8.17,16.62,23.39,57.27,24.62,4.21,9.15,NA,NA,NA,NA,NA,NA,NA,70.41,1.17,89.57,NA,NA,75.81,997.50,-0.41
2021-06-03 00:00:00,17.37,34.44,8.02,14.66,21.92,58.42,14.72,4.00,3.23,NA,NA,NA,NA,NA,NA,NA,73.24,1.20,83.94,NA,NA,74.06,998.59,-0.41
2021-06-04 00:00:00,15.79,26.83,7.71,15.43,21.49,56.82,5.25,3.51,3.12,NA,NA,NA,NA,NA,NA,NA,75.90,0.97,83.08,NA,NA,77.20,999.09,-0.42
2021-06-05 00:00:00,14.55,26.08,8.85,15.59,22.91,60.37,11.33,3.65,3.08,NA,NA,NA,NA,NA,NA,NA,74.19,1.13,77.99,NA,NA,76.58,998.89,-0.41
2021-06-06 00:00:00,16.35,27.72,7.99,14.38,20.75,56.90,35.20,3.84,6.47,NA,NA,NA,NA,NA,NA,NA,70.27,0.92,132.05,NA,NA,74.50,998.63,-0.42
2021-06-07 00:00:00,18.58,38.61,8.34,16.85,23.96,58.02,42.28,3.94,7.48,NA,NA,NA,NA,NA,NA,NA,67.41,0.96,108.50,NA,NA,77.00,998.52,-0.42
2021-06-08 00:00:00,22.64,43.48,7.41,16.51,21.90,57.88,52.85,2.94,7.28,NA,NA,NA,NA,NA,NA,NA,73.90,1.05,102.67,NA,NA,81.30,997.92,-0.42
2021-06-09 00:00:00,21.22,43.54,8.21,15.74,22.81,59.56,57.23,3.57,10.24,NA,NA,NA,NA,NA,NA,NA,61.68,1.04,133.09,NA,NA,80.04,996.82,-0.41
2021-06-10 00:00:00,16.98,39.77,7.97,14.96,21.94,59.02,34.24,4.09,6.12,NA,NA,NA,NA,NA,NA,NA,55.95,1.08,146.49,NA,NA,80.77,996.20,-0.41
2021-06-11 00:00:00,26.50,50.68,8.19,16.11,22.92,58.60,32.55,2.90,8.44,NA,NA,NA,NA,NA,NA,NA,52.56,1.18,140.87,NA,NA,75.28,996.17,-0.41
2021-06-12 00:00:00,26.33,68.63,10.80,19.92,29.99,68.71,50.99,3.78,5.86,NA,NA,NA,NA,NA,NA,NA,62.86,1.29,120.15,NA,NA,61.14,996.10,-0.41
2021-06-13 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 00:00:00,28.52,42.01,7.18,13.20,20.36,58.90,NA,7.11,6.87,NA,NA,NA,NA,NA,NA,NA,49.99,1.39,155.74,NA,NA,68.06,996.09,-0.39
2021-06-15 00:00:00,20.69,43.50,7.44,13.72,21.16,59.27,6.29,0.61,6.36,6.74,0.00,NA,NA,NA,NA,NA,58.30,1.23,137.32,NA,NA,105.11,996.19,-0.40
2021-06-16 00:00:00,21.58,58.25,7.90,14.86,22.75,60.31,7.62,0.90,14.92,1.44,0.00,NA,NA,NA,NA,NA,49.40,1.18,142.60,NA,NA,157.95,997.19,-0.41
2021-06-17 00:00:00,23.47,65.11,7.30,13.67,20.96,59.94,8.95,0.83,22.40,1.53,0.00,NA,NA,NA,NA,NA,55.97,1.05,134.66,NA,NA,159.33,997.77,-0.42
2021-06-18 00:00:00,26.33,73.68,7.30,13.56,20.85,60.45,10.88,0.54,25.14,1.13,0.00,NA,NA,NA,NA,NA,55.37,1.22,135.49,NA,NA,159.27,998.54,-0.41
2021-06-19 00:00:00,21.18,72.51,6.72,13.34,19.37,58.45,9.37,0.67,25.43,1.88,0.00,NA,NA,NA,NA,NA,60.11,0.86,123.00,NA,NA,158.60,999.09,-0.43
2021-06-20 00:00:00,16.53,63.60,7.57,13.72,21.29,60.34,7.44,0.61,30.91,1.63,0.00,NA,NA,NA,NA,NA,58.05,0.93,125.91,NA,NA,162.57,999.02,-0.43
2021-06-21 00:00:00,21.57,63.34,7.41,13.57,20.98,59.42,9.74,0.67,28.62,1.23,0.89,NA,NA,0.46,0.94,NA,56.16,0.93,145.69,NA,NA,165.29,999.04,-0.42
2021-06-22 00:00:00,28.06,65.56,7.17,13.60,20.77,59.40,12.96,1.10,41.23,2.01,6.19,NA,NA,1.99,4.49,NA,67.63,1.18,115.18,NA,NA,159.06,998.48,-0.41
2021-06-23 00:00:00,27.18,69.11,7.24,13.04,19.63,56.56,5.05,1.50,43.05,1.71,5.42,NA,NA,2.12,3.89,NA,67.85,1.20,134.05,NA,NA,156.38,998.52,-0.41
2021-06-24 00:00:00,23.28,47.86,7.99,13.73,21.72,60.33,4.23,1.33,35.75,1.29,4.02,NA,NA,1.24,2.94,NA,74.61,0.67,155.99,NA,NA,165.17,998.84,-0.44
2021-06-25 00:00:00,17.78,72.38,7.44,13.05,18.73,55.71,6.66,1.24,29.20,1.86,5.19,NA,NA,2.19,4.10,NA,64.09,0.64,136.88,NA,NA,158.87,997.70,-0.44
2021-06-26 00:00:00,24.67,84.49,7.43,13.12,19.07,55.62,7.13,1.00,21.81,1.73,6.84,NA,NA,1.98,4.99,NA,65.20,0.68,156.11,NA,NA,147.16,997.40,-0.44
2021-06-27 00:00:00,12.07,34.75,7.54,13.14,20.67,58.91,4.91,0.89,29.78,1.25,3.89,NA,NA,1.05,2.70,NA,66.49,0.89,156.33,NA,NA,154.50,998.55,-0.43
2021-06-28 00:00:00,14.66,38.02,6.98,14.57,20.86,57.14,8.31,1.20,32.49,2.46,8.08,NA,NA,2.23,6.25,NA,87.84,0.60,107.46,NA,NA,163.69,998.72,-0.45
2021-06-29 00:00:00,17.88,48.49,7.35,12.99,19.69,57.18,4.56,1.41,21.43,1.42,5.36,NA,NA,1.38,3.52,NA,79.40,1.05,103.58,NA,NA,162.78,998.76,-0.41
2021-06-30 00:00:00,12.23,45.73,8.02,13.49,21.51,60.11,4.47,1.62,33.67,1.21,4.84,NA,NA,1.05,2.65,NA,75.64,1.51,98.82,NA,NA,161.09,998.08,-0.39
2021-07-01 00:00:00,15.04,46.10,8.02,14.02,22.03,60.07,7.27,1.76,14.87,1.43,4.84,NA,NA,1.40,3.17,NA,73.34,1.31,110.02,NA,NA,159.34,997.56,-0.40
2021-07-02 00:00:00,14.79,40.00,6.97,12.94,18.93,56.51,6.68,1.24,5.33,1.41,5.30,NA,NA,1.88,4.08,NA,75.30,0.91,137.80,NA,NA,157.29,997.61,-0.42
2021-07-03 00:00:00,11.67,33.56,7.49,13.11,20.35,61.47,4.00,0.63,4.05,1.64,6.09,NA,NA,2.23,4.66,NA,83.33,0.44,135.87,NA,NA,164.26,998.75,-0.45
2021-07-04 00:00:00,16.53,40.90,7.20,12.93,19.41,55.92,6.41,1.15,3.73,1.82,5.86,NA,NA,1.55,3.99,NA,77.80,0.77,111.75,NA,NA,155.73,998.56,-0.44
2021-07-05 00:00:00,9.22,27.24,7.25,12.85,19.26,56.88,5.33,1.40,4.01,1.42,4.27,NA,NA,1.26,2.92,NA,68.04,1.17,152.64,NA,NA,158.70,997.80,-0.41
2021-07-06 00:00:00,15.64,48.61,7.78,13.03,20.26,58.10,8.43,0.72,6.02,1.53,5.96,NA,NA,2.00,4.45,NA,71.08,0.86,107.34,NA,NA,158.32,997.38,-0.42
2021-07-07 00:00:00,13.58,44.58,7.74,13.18,20.45,58.42,6.39,1.03,5.70,1.37,6.07,NA,NA,1.63,3.82,NA,68.92,1.27,105.61,NA,NA,157.51,997.34,-0.40
2021-07-08 00:00:00,13.72,41.63,7.69,12.97,20.22,58.57,9.20,1.33,5.91,1.90,6.14,NA,NA,2.42,4.54,NA,70.69,0.71,148.83,NA,NA,157.53,997.52,-0.44
2021-07-09 00:00:00,9.78,24.07,7.43,13.23,20.66,59.37,10.75,1.48,4.64,1.92,7.55,NA,NA,1.94,5.03,NA,88.17,0.69,139.79,NA,NA,166.51,998.18,-0.45
2021-07-10 00:00:00,13.51,31.32,7.56,12.82,19.79,58.60,7.71,1.47,12.89,1.85,6.62,NA,NA,2.55,6.50,NA,79.31,0.90,159.55,NA,NA,160.40,999.16,-0.44
2021-07-11 00:00:00,11.71,25.49,7.50,13.31,20.59,58.30,NA,0.58,19.07,1.22,4.38,NA,NA,1.03,3.17,NA,69.34,1.29,163.10,NA,NA,157.86,999.31,-0.42
2021-07-12 00:00:00,15.22,37.62,7.55,12.83,19.21,57.46,11.00,0.87,19.22,3.29,9.37,NA,NA,3.46,7.31,NA,72.65,0.63,139.18,NA,NA,161.04,999.18,-0.46
2021-07-13 00:00:00,16.65,46.11,7.54,13.34,20.43,58.57,12.54,1.05,13.19,3.36,13.66,NA,NA,4.35,10.19,NA,72.92,0.60,143.49,NA,NA,158.22,999.81,-0.46
2021-07-14 00:00:00,17.94,39.70,11.04,20.82,31.60,60.03,10.11,1.21,17.08,2.42,9.02,NA,NA,3.20,6.91,NA,71.86,0.50,145.16,NA,NA,161.61,999.56,-0.46
2021-07-15 00:00:00,11.77,23.19,11.84,24.94,36.52,60.30,6.39,0.93,15.93,1.14,5.15,NA,NA,1.57,3.79,NA,80.15,1.00,131.04,NA,NA,172.15,999.84,-0.43
2021-07-16 00:00:00,19.46,38.19,7.98,12.82,20.80,60.00,7.47,0.69,26.04,1.56,5.87,NA,NA,1.91,3.99,NA,83.81,0.83,113.42,NA,NA,158.73,NA,-0.45
2021-07-17 00:00:00,13.61,21.68,7.77,12.55,20.18,60.22,9.92,1.04,19.16,1.52,7.37,NA,NA,2.18,5.37,NA,91.45,0.61,133.34,NA,NA,163.13,998.26,-0.46
2021-07-18 00:00:00,10.59,17.62,7.88,12.50,20.35,60.09,9.00,0.30,29.52,1.13,5.02,NA,NA,1.32,3.61,NA,84.60,0.79,179.54,NA,NA,169.05,999.80,-0.44
2021-07-19 00:00:00,13.32,24.27,7.55,12.25,19.26,60.82,8.21,0.68,10.66,1.72,6.86,NA,NA,1.99,4.85,NA,77.40,0.67,188.99,NA,NA,168.23,999.75,-0.45
2021-07-20 00:00:00,16.57,35.76,7.75,12.62,20.04,60.34,7.85,0.41,4.73,2.08,7.27,NA,NA,2.26,5.30,NA,78.21,0.55,161.43,NA,NA,151.82,NA,-0.46
2021-07-21 00:00:00,18.30,36.22,7.48,11.93,19.14,60.43,7.88,0.98,12.11,1.60,7.17,NA,NA,2.01,5.23,NA,77.48,0.57,144.12,NA,NA,56.61,NA,-0.46
2021-07-22 00:00:00,16.38,34.58,8.03,12.82,20.84,59.97,4.58,0.96,13.84,1.25,6.30,NA,NA,2.10,4.71,NA,68.82,1.03,152.65,NA,NA,24.66,999.31,-0.44
2021-07-23 00:00:00,19.34,41.36,7.92,12.54,20.45,60.07,7.16,0.90,24.25,1.20,5.78,NA,NA,1.91,3.79,NA,61.05,1.49,134.49,NA,NA,283.19,998.98,-0.42
2021-07-24 00:00:00,23.90,50.39,7.86,12.50,20.35,60.12,8.87,0.95,26.08,1.29,5.51,NA,NA,1.63,3.70,NA,64.62,1.40,134.60,NA,NA,190.83,999.90,-0.43
2021-07-25 00:00:00,27.38,35.79,7.99,12.75,20.74,60.01,4.18,1.12,27.18,1.15,6.32,NA,NA,1.38,2.96,NA,68.35,1.82,143.80,NA,NA,199.52,NA,-0.42
2021-07-26 00:00:00,18.95,28.10,7.48,12.06,19.25,60.62,6.27,0.82,28.97,1.18,4.92,NA,NA,0.87,2.57,NA,73.23,2.22,146.82,NA,NA,207.60,NA,-0.41
2021-07-27 00:00:00,20.29,40.61,7.96,12.72,20.68,60.02,10.15,1.63,28.26,1.50,6.05,NA,NA,1.55,3.89,NA,76.09,1.47,141.13,NA,NA,207.02,NA,-0.43
2021-07-28 00:00:00,28.74,47.76,7.99,12.82,20.81,60.00,10.92,1.22,26.63,2.07,11.03,NA,NA,2.10,5.26,NA,60.55,1.65,149.97,NA,NA,221.61,NA,-0.43
2021-07-29 00:00:00,24.25,48.58,7.99,12.77,20.75,60.01,10.64,1.23,27.85,2.14,9.72,NA,NA,2.42,5.58,NA,56.56,1.91,172.93,NA,NA,218.39,NA,-0.42
2021-07-30 00:00:00,22.74,55.49,7.98,12.80,20.79,60.00,12.65,1.18,24.99,3.00,11.98,NA,NA,2.29,6.55,NA,56.82,1.47,152.51,NA,NA,195.11,995.30,-0.44
2021-07-31 00:00:00,29.19,52.16,7.82,12.60,20.27,60.20,12.89,1.04,23.73,1.56,6.93,NA,NA,1.56,3.80,NA,58.51,1.72,168.55,NA,NA,173.09,NA,-0.43
2021-08-01 00:00:00,16.65,33.29,7.89,12.53,20.42,60.06,5.03,1.43,7.30,1.46,7.40,NA,NA,1.52,4.11,NA,72.53,1.06,149.13,NA,NA,200.86,NA,-0.45
2021-08-02 00:00:00,22.29,45.04,7.97,12.79,20.77,60.01,7.06,0.93,8.09,15.98,8.46,NA,NA,1.77,4.56,NA,59.48,1.81,142.63,NA,NA,198.24,NA,-0.42
2021-08-03 00:00:00,22.33,41.80,7.99,12.83,20.82,60.00,5.34,1.27,6.16,4.13,7.23,NA,NA,1.55,3.83,NA,63.44,1.54,152.19,NA,NA,199.55,NA,-0.43
2021-08-04 00:00:00,26.04,40.56,7.97,12.77,20.74,60.01,5.12,1.25,3.74,1.74,9.84,NA,NA,2.71,5.07,NA,55.81,1.67,148.75,NA,NA,186.79,NA,-0.43
2021-08-05 00:00:00,27.14,43.40,8.00,12.84,20.84,59.99,5.21,0.96,4.27,0.96,5.77,NA,NA,1.51,3.03,NA,55.10,2.18,168.66,NA,NA,246.09,NA,-0.41
2021-08-06 00:00:00,52.46,46.26,7.97,12.79,20.76,60.01,4.54,1.20,5.46,1.29,7.19,NA,NA,1.24,2.89,NA,65.44,1.64,126.67,NA,NA,283.86,NA,-0.42
2021-08-07 00:00:00,32.27,NA,7.96,12.82,20.78,60.00,4.61,1.33,5.98,1.16,6.69,NA,NA,1.56,3.20,NA,67.91,1.64,111.05,NA,NA,199.99,NA,-0.43
2021-08-08 00:00:00,57.28,NA,7.96,12.76,20.72,60.02,3.12,1.37,5.86,0.97,6.29,NA,NA,1.05,2.26,NA,70.34,1.52,101.23,NA,NA,199.76,NA,-0.43
2021-08-09 00:00:00,38.20,NA,7.97,12.79,20.76,60.01,4.83,1.69,29.25,1.44,5.88,NA,NA,0.95,2.59,NA,72.16,1.90,97.77,NA,NA,187.72,NA,-0.42
2021-08-10 00:00:00,34.70,NA,7.98,12.83,20.81,60.00,7.51,1.72,14.51,1.33,8.79,NA,NA,1.47,4.07,NA,73.47,1.33,192.05,NA,NA,202.42,NA,-0.44
2021-08-11 00:00:00,26.77,NA,7.98,12.80,20.79,60.40,11.84,1.72,9.07,1.99,10.57,NA,NA,2.07,5.45,NA,66.57,1.35,145.55,NA,NA,183.12,NA,-0.44
2021-08-12 00:00:00,23.35,NA,8.01,12.91,20.91,59.97,11.61,1.39,5.78,1.49,8.38,NA,NA,1.83,3.31,NA,65.80,1.44,177.83,NA,NA,168.68,NA,-0.44
2021-08-13 00:00:00,32.68,NA,7.97,12.81,20.78,59.97,11.87,1.29,24.60,2.27,10.05,NA,NA,2.28,5.53,NA,62.49,1.14,180.38,NA,NA,199.83,NA,-0.45
2021-08-14 00:00:00,32.34,NA,7.95,12.71,20.66,60.03,9.27,1.45,20.16,1.95,8.70,NA,NA,2.07,5.23,NA,63.41,1.55,184.80,NA,NA,199.23,NA,-0.44
2021-08-15 00:00:00,37.02,NA,7.98,12.80,20.78,60.00,7.93,1.15,15.06,1.12,6.72,NA,NA,1.02,3.06,NA,61.06,1.54,170.90,NA,NA,181.14,NA,-0.43
2021-08-16 00:00:00,50.66,NA,7.73,12.43,20.02,60.31,7.60,1.51,5.25,2.89,11.93,NA,NA,2.40,7.14,NA,71.95,0.53,193.85,NA,NA,170.92,NA,-0.47
2021-08-17 00:00:00,24.67,NA,7.98,12.80,20.79,60.00,3.60,1.39,11.01,1.55,9.61,NA,NA,1.87,4.46,NA,84.18,1.52,140.71,NA,NA,220.25,NA,-0.43
2021-08-18 00:00:00,32.68,NA,7.98,12.80,20.78,60.00,3.67,1.48,14.82,1.36,6.90,NA,NA,1.36,3.31,NA,83.75,1.81,128.04,NA,NA,205.91,NA,-0.42
2021-08-19 00:00:00,50.49,NA,7.45,12.53,20.37,60.20,1.27,1.23,22.58,1.36,7.48,NA,NA,1.28,3.33,NA,72.79,1.25,132.27,NA,NA,197.14,NA,-0.44
2021-08-20 00:00:00,10.58,NA,7.02,12.34,21.34,60.79,1.46,1.17,12.36,1.17,5.82,NA,NA,1.70,3.42,NA,85.73,1.61,144.29,NA,NA,235.62,NA,-0.43
2021-08-21 00:00:00,29.26,NA,NA,NA,NA,NA,2.83,1.28,NA,1.97,8.43,NA,NA,1.69,4.99,NA,85.90,0.56,145.56,NA,NA,62.65,NA,-0.47
2021-08-22 00:00:00,23.19,NA,NA,NA,NA,NA,3.99,0.95,NA,2.70,9.13,NA,NA,1.89,5.36,NA,82.24,1.34,105.71,NA,NA,188.06,NA,-0.44
2021-08-23 00:00:00,32.40,NA,6.46,11.86,19.94,60.00,12.31,1.72,16.79,1.63,8.33,NA,NA,1.35,4.05,NA,87.29,1.51,119.05,NA,NA,170.08,NA,-0.43
2021-08-24 00:00:00,33.93,NA,7.10,12.86,21.96,59.93,2.50,1.77,20.90,1.38,7.31,NA,NA,1.21,3.00,NA,83.16,2.02,104.31,NA,NA,203.11,NA,-0.42
2021-08-25 00:00:00,23.79,NA,6.89,12.84,21.73,59.96,4.24,1.66,12.98,1.04,5.83,NA,NA,1.01,2.56,NA,77.84,1.96,129.52,NA,NA,192.03,NA,-0.42
2021-08-26 00:00:00,23.90,NA,6.91,12.78,21.69,59.99,3.21,1.80,8.78,1.62,8.80,NA,NA,1.97,4.60,NA,73.95,1.65,153.93,NA,NA,195.18,NA,-0.43
2021-08-27 00:00:00,20.14,NA,6.93,12.65,21.58,60.07,10.71,1.52,5.01,2.54,13.65,NA,NA,3.39,7.97,NA,87.98,1.40,154.26,NA,NA,176.99,999.70,-0.44
2021-08-28 00:00:00,14.45,NA,6.82,12.76,21.41,60.15,9.51,1.21,1.64,1.34,7.26,NA,NA,1.33,3.42,NA,84.19,1.51,164.85,NA,NA,224.13,999.71,-0.43
2021-08-29 00:00:00,13.68,NA,6.81,12.57,21.35,60.08,9.40,1.54,1.05,1.66,10.57,NA,NA,1.87,5.25,NA,88.35,1.04,130.50,NA,NA,195.86,999.51,-0.45
2021-08-30 00:00:00,22.23,NA,7.01,12.83,21.83,59.96,10.06,1.10,20.44,1.69,7.62,NA,NA,1.30,3.62,NA,76.66,0.95,144.81,NA,NA,206.22,NA,-0.45
2021-08-31 00:00:00,21.29,NA,7.03,12.75,21.77,59.98,12.00,1.44,15.22,1.78,8.13,NA,NA,1.62,4.15,NA,76.78,1.02,126.25,NA,NA,206.21,NA,-0.45
2021-09-01 00:00:00,55.47,NA,6.84,12.60,21.44,60.32,9.42,1.23,10.35,2.47,7.76,NA,NA,1.62,4.04,NA,86.33,0.80,171.84,NA,NA,199.18,NA,-0.46
2021-09-02 00:00:00,28.69,NA,6.97,13.00,21.97,59.94,8.98,1.39,10.20,2.44,10.12,NA,NA,2.47,5.68,NA,83.24,1.20,209.35,NA,NA,157.45,NA,-0.45
2021-09-03 00:00:00,30.54,NA,6.75,12.56,20.50,62.13,9.16,1.44,8.71,3.83,16.98,NA,NA,3.29,7.04,NA,89.57,1.15,150.36,NA,NA,143.16,NA,-0.45
2021-09-04 00:00:00,17.11,NA,6.77,12.80,21.57,60.13,10.26,1.51,6.21,2.18,13.11,NA,NA,2.34,6.15,NA,85.93,1.42,145.99,NA,NA,153.18,NA,-0.44
2021-09-05 00:00:00,15.37,NA,6.79,12.98,21.59,60.14,7.29,1.26,22.45,1.11,7.49,NA,NA,1.42,3.67,NA,74.31,1.72,146.44,NA,NA,190.24,NA,-0.43
2021-09-06 00:00:00,13.24,NA,6.87,12.94,21.81,60.09,3.55,1.03,19.60,1.13,7.31,NA,NA,1.49,3.70,NA,77.11,1.55,143.37,NA,NA,169.84,NA,-0.43
2021-09-07 00:00:00,18.29,53.39,6.85,13.00,21.85,60.11,6.10,1.03,8.95,1.31,8.85,NA,NA,1.78,4.46,NA,72.61,2.03,130.78,NA,NA,182.05,NA,-0.42
2021-09-08 00:00:00,22.18,53.49,6.81,13.20,22.01,60.08,4.29,1.10,10.77,1.26,7.14,NA,NA,1.99,4.64,NA,64.56,1.62,125.83,NA,NA,200.32,NA,-0.43
2021-09-09 00:00:00,11.95,45.96,6.72,12.97,20.97,61.85,5.01,0.90,13.52,1.16,6.71,NA,NA,1.61,3.74,NA,6.52,1.91,133.96,NA,NA,191.37,NA,-0.42
2021-09-10 00:00:00,23.64,52.55,6.75,13.30,22.05,60.05,8.06,1.00,5.68,1.25,6.78,NA,NA,1.20,3.07,NA,NA,1.69,141.06,NA,NA,195.08,NA,-0.43
2021-09-11 00:00:00,27.68,57.96,6.92,13.12,22.03,60.03,10.11,1.21,10.09,1.59,7.43,NA,NA,1.40,3.59,NA,NA,1.76,106.07,NA,NA,202.68,NA,-0.42
2021-09-12 00:00:00,19.22,47.58,6.77,12.80,21.57,60.14,9.79,0.96,13.16,0.95,5.28,NA,NA,0.78,2.21,NA,NA,2.40,99.25,NA,NA,180.60,NA,-0.41
2021-09-13 00:00:00,23.29,55.24,6.74,12.79,20.77,61.31,6.65,0.72,7.33,1.04,5.54,NA,NA,1.06,2.68,NA,NA,3.02,100.13,NA,NA,134.19,999.80,-0.39
2021-09-14 00:00:00,24.22,50.76,6.94,12.47,21.39,60.07,3.33,0.99,10.29,1.10,5.16,NA,NA,1.00,2.38,NA,NA,2.16,94.84,NA,NA,204.48,NA,-0.41
2021-09-15 00:00:00,27.61,54.05,6.67,12.50,21.17,60.24,3.46,1.07,30.27,1.03,5.50,NA,NA,1.09,2.32,NA,NA,1.74,94.34,NA,NA,186.28,NA,-0.42
2021-09-16 00:00:00,32.76,50.56,6.68,12.85,21.54,60.22,7.90,1.33,NA,2.41,9.08,NA,NA,1.90,4.55,NA,NA,0.91,145.35,NA,NA,196.20,1000.00,-0.45
2021-09-17 00:00:00,39.75,63.92,6.56,12.48,20.78,60.70,6.58,0.96,7.29,1.24,5.81,NA,NA,1.48,3.05,NA,NA,1.39,101.70,NA,NA,182.84,NA,-0.44
2021-09-18 00:00:00,29.52,52.67,6.59,12.42,21.00,60.32,2.34,1.18,8.36,1.30,6.17,NA,NA,1.39,2.85,NA,NA,1.23,107.44,NA,NA,194.74,NA,-0.45
2021-09-19 00:00:00,31.19,51.39,6.61,12.62,21.24,60.29,2.96,1.23,15.45,1.16,5.67,NA,NA,1.01,2.13,NA,NA,1.04,74.97,NA,NA,253.71,NA,-0.45
2021-09-20 00:00:00,25.64,47.06,6.40,12.20,20.50,60.51,6.21,1.32,12.88,0.87,3.75,NA,NA,0.55,1.39,NA,NA,1.25,100.09,NA,NA,200.68,NA,-0.44
2021-09-21 00:00:00,21.62,40.43,7.40,15.50,22.96,59.76,7.02,1.04,13.85,1.07,3.48,NA,NA,1.14,1.72,NA,NA,1.28,142.38,NA,NA,209.39,NA,-0.44
2021-09-22 00:00:00,17.84,33.15,5.97,11.40,17.89,62.86,10.40,1.19,8.10,1.22,4.82,NA,NA,0.67,2.06,NA,NA,0.69,120.23,NA,NA,232.42,NA,-0.46
2021-09-23 00:00:00,31.94,49.34,6.38,12.51,20.61,60.92,9.16,1.42,14.38,1.88,9.43,NA,NA,2.52,4.67,NA,NA,1.17,108.06,NA,NA,144.88,998.18,-0.45
2021-09-24 00:00:00,24.05,51.42,6.54,12.75,21.30,60.35,11.34,1.06,8.49,2.18,7.99,NA,NA,1.71,4.28,NA,NA,0.78,220.36,NA,NA,211.95,NA,-0.46
2021-09-25 00:00:00,19.57,51.56,6.53,12.70,21.33,60.36,11.91,1.05,10.97,1.19,4.66,NA,NA,1.41,2.74,NA,NA,0.75,153.89,NA,NA,153.90,NA,-0.46
