Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,17.97,37.54,7.52,16.02,23.50,47.70,18.42,0.62,39.02,0.40,1.15,NA,NA,0.16,0.39,NA,97.04,2.42,249.92,NA,NA,163.58,NA,-0.34
2022-01-02 00:00:00,16.81,40.18,7.42,16.00,23.42,47.07,39.34,0.63,35.19,0.38,0.89,NA,NA,0.17,0.43,NA,91.12,1.90,248.26,NA,NA,169.16,NA,-0.38
2022-01-03 00:00:00,29.37,63.47,7.45,15.99,22.42,45.81,35.75,0.73,39.35,0.62,1.15,NA,NA,0.23,0.65,NA,83.66,1.62,245.59,NA,NA,187.59,NA,-0.40
2022-01-04 00:00:00,33.76,74.90,6.90,15.87,22.77,43.35,16.30,0.68,44.24,0.63,1.11,NA,NA,0.28,0.69,NA,76.77,1.69,247.41,NA,NA,175.32,NA,-0.39
2022-01-05 00:00:00,26.24,59.78,7.69,15.73,23.42,47.28,22.25,0.66,27.13,0.77,1.78,NA,NA,0.54,1.15,NA,87.42,1.38,232.05,NA,NA,188.07,NA,-0.41
2022-01-06 00:00:00,24.97,63.50,7.44,15.52,22.95,45.46,39.82,0.68,14.41,0.76,1.83,NA,NA,0.55,1.12,NA,89.93,1.35,242.52,NA,NA,185.99,NA,-0.41
2022-01-07 00:00:00,17.35,48.44,8.40,16.42,23.11,53.43,21.47,0.91,10.89,0.67,2.27,NA,NA,0.56,1.16,NA,89.13,1.41,247.22,NA,NA,156.46,NA,-0.41
2022-01-08 00:00:00,13.09,35.73,7.06,19.53,21.46,44.15,3.83,0.59,9.19,0.51,1.80,NA,NA,0.32,0.86,NA,87.10,1.34,257.99,NA,NA,33.68,NA,-0.41
2022-01-09 00:00:00,20.89,37.54,7.11,15.77,22.88,43.98,3.07,0.62,9.07,0.69,1.47,NA,NA,0.27,0.68,NA,87.51,1.22,240.30,NA,NA,193.48,NA,-0.42
2022-01-10 00:00:00,23.72,41.85,7.85,18.30,22.60,47.08,15.37,0.65,10.66,1.05,2.60,NA,NA,0.33,1.34,NA,87.33,0.76,280.66,NA,NA,182.36,NA,-0.45
2022-01-11 00:00:00,12.00,25.40,7.22,15.79,23.01,45.75,8.55,0.64,4.63,0.45,1.15,NA,NA,0.37,0.86,NA,88.18,1.13,269.18,NA,NA,199.12,NA,-0.42
2022-01-12 00:00:00,14.32,24.97,8.94,15.63,23.62,52.62,8.94,0.71,9.06,0.98,3.92,NA,NA,0.37,1.52,NA,84.34,0.85,275.28,NA,NA,223.92,NA,-0.44
2022-01-13 00:00:00,17.39,38.94,7.12,15.72,22.78,44.10,10.41,0.77,12.76,9.24,3.92,NA,NA,0.43,1.62,NA,84.81,0.95,266.33,NA,NA,209.92,NA,-0.43
2022-01-14 00:00:00,7.37,21.78,7.43,15.63,22.88,44.69,10.41,0.75,13.37,1.31,3.28,NA,NA,0.27,1.73,NA,84.61,0.76,244.27,NA,NA,212.71,NA,-0.45
2022-01-15 00:00:00,10.43,23.30,7.57,16.16,22.10,46.05,7.94,0.70,5.12,1.60,2.53,NA,NA,0.32,1.18,NA,89.33,1.04,218.87,NA,NA,141.74,NA,-0.43
2022-01-16 00:00:00,8.75,20.78,7.68,15.87,23.55,46.87,0.17,0.77,11.55,0.50,0.79,NA,NA,0.17,0.45,NA,85.95,1.76,251.53,NA,NA,199.84,NA,-0.38
2022-01-17 00:00:00,12.50,23.66,7.40,15.83,23.23,46.24,1.48,0.61,16.11,0.87,2.78,NA,NA,0.45,1.38,NA,95.88,1.09,213.89,NA,NA,75.43,NA,-0.42
2022-01-18 00:00:00,21.62,42.91,7.28,16.19,23.45,46.35,0.13,0.65,24.14,0.70,1.56,NA,NA,0.41,0.94,NA,87.91,1.33,243.66,NA,NA,210.14,NA,-0.42
2022-01-19 00:00:00,34.14,69.93,8.75,16.03,23.29,45.22,4.89,0.55,32.16,0.89,2.28,NA,NA,0.52,1.23,NA,79.04,0.97,232.90,NA,NA,214.41,NA,-0.44
2022-01-20 00:00:00,32.22,67.18,7.27,16.09,23.11,44.38,5.00,0.61,49.38,1.97,4.96,NA,NA,0.91,2.61,NA,75.70,0.63,207.93,NA,NA,211.97,NA,-0.46
2022-01-21 00:00:00,34.25,77.81,7.36,15.68,23.03,45.69,5.00,0.71,35.20,2.30,7.77,NA,NA,2.00,4.46,NA,81.87,0.72,113.02,NA,NA,219.80,NA,-0.45
2022-01-22 00:00:00,38.20,66.54,7.83,15.20,22.97,47.00,5.00,0.75,36.57,0.97,3.57,NA,NA,0.84,1.90,NA,88.54,0.79,175.55,NA,NA,218.95,NA,-0.44
2022-01-23 00:00:00,29.98,51.70,7.59,15.65,23.24,46.52,5.00,0.60,29.32,0.59,1.86,NA,NA,0.53,1.12,NA,84.72,0.86,115.19,NA,NA,215.13,NA,-0.43
2022-01-24 00:00:00,23.13,49.68,7.53,16.54,21.71,46.20,7.22,0.76,22.85,1.07,3.45,NA,NA,0.61,1.94,NA,81.09,0.68,124.62,NA,NA,141.89,NA,-0.45
2022-01-25 00:00:00,19.34,58.98,8.09,15.75,23.14,49.30,7.76,0.57,18.22,2.15,10.31,NA,NA,2.22,4.99,NA,85.23,0.70,234.14,NA,NA,172.72,NA,-0.45
2022-01-26 00:00:00,14.90,34.43,7.87,15.46,23.31,47.31,5.11,0.82,18.96,1.05,3.87,NA,NA,0.70,1.89,NA,79.30,0.70,223.22,NA,NA,187.89,NA,-0.45
2022-01-27 00:00:00,15.20,39.03,7.17,15.65,22.82,44.42,7.30,0.72,16.40,0.93,2.18,NA,NA,0.40,1.15,NA,75.10,1.33,222.31,NA,NA,214.65,NA,-0.41
2022-01-28 00:00:00,26.79,80.79,7.40,15.78,23.12,45.81,8.49,0.78,35.19,0.35,0.90,NA,NA,0.29,0.59,NA,76.08,2.20,252.23,NA,NA,188.96,NA,-0.36
2022-01-29 00:00:00,39.85,94.10,7.39,16.44,22.07,45.36,15.15,0.94,47.07,1.84,1.89,NA,NA,0.10,0.86,NA,82.13,2.08,238.36,NA,NA,166.66,NA,-0.37
2022-01-30 00:00:00,36.59,92.49,7.45,16.26,22.60,45.62,4.63,0.65,42.46,1.25,2.10,NA,NA,0.05,0.44,NA,80.19,1.42,252.62,NA,NA,190.53,NA,-0.41
2022-01-31 00:00:00,40.28,93.65,7.21,15.71,22.86,44.10,23.03,0.68,37.02,2.51,4.89,NA,NA,0.10,1.51,NA,81.24,0.76,239.08,NA,NA,183.61,NA,-0.45
2022-02-01 00:00:00,30.07,78.69,8.04,15.46,23.44,47.33,26.48,0.66,38.07,3.26,6.92,NA,NA,0.17,2.04,NA,77.28,0.65,221.04,NA,NA,202.86,NA,-0.45
2022-02-02 00:00:00,26.46,64.50,7.26,16.02,23.28,45.64,19.03,0.66,30.38,4.00,7.35,NA,NA,0.98,1.36,NA,74.01,0.66,251.56,NA,NA,219.57,NA,-0.46
2022-02-03 00:00:00,17.39,49.84,7.10,15.78,22.87,44.64,9.75,0.82,25.74,3.31,7.00,NA,NA,0.79,2.24,NA,71.25,0.80,191.68,NA,NA,217.35,NA,-0.44
2022-02-04 00:00:00,17.20,50.15,7.87,15.85,23.34,46.96,3.71,0.60,30.65,1.75,4.70,NA,NA,0.90,1.82,NA,75.38,0.66,214.40,NA,NA,211.11,NA,-0.45
2022-02-05 00:00:00,20.25,49.15,7.54,15.62,23.16,45.93,6.66,0.76,24.58,1.41,3.59,NA,NA,0.37,1.94,NA,82.13,0.76,262.95,NA,NA,195.71,NA,-0.45
2022-02-06 00:00:00,20.98,32.52,7.17,16.07,22.19,45.91,2.95,0.87,30.22,0.49,1.64,NA,NA,0.05,0.23,NA,72.61,1.10,290.25,NA,NA,194.20,NA,-0.42
2022-02-07 00:00:00,29.26,58.42,8.96,15.94,23.87,50.57,14.33,0.75,28.78,0.73,1.99,NA,NA,0.05,0.43,NA,71.25,1.18,242.79,NA,NA,207.46,NA,-0.42
2022-02-08 00:00:00,29.99,66.95,7.50,15.71,23.06,44.98,10.12,0.57,43.16,0.72,1.64,NA,NA,0.03,0.62,NA,67.21,1.22,256.08,NA,NA,212.35,NA,-0.42
2022-02-09 00:00:00,26.56,45.97,8.29,15.84,22.69,50.73,11.44,0.71,52.40,0.74,1.87,NA,NA,0.07,0.39,NA,63.00,1.55,259.42,NA,NA,208.51,NA,-0.40
2022-02-10 00:00:00,32.58,74.84,12.68,15.91,23.61,67.31,9.97,0.59,25.28,0.83,1.84,NA,NA,0.02,0.54,NA,70.05,1.58,244.00,NA,NA,215.25,NA,-0.40
2022-02-11 00:00:00,15.33,46.75,7.44,18.08,18.18,42.71,5.72,0.67,17.52,0.39,0.87,NA,NA,NA,0.04,NA,76.01,1.73,246.73,NA,NA,181.59,NA,-0.39
2022-02-12 00:00:00,20.29,68.38,7.38,15.48,22.86,44.71,1.48,0.75,20.49,0.39,0.86,NA,NA,NA,NA,NA,71.68,1.85,254.89,NA,NA,199.45,NA,-0.38
2022-02-13 00:00:00,32.19,66.13,7.40,15.60,22.99,45.38,0.26,0.63,19.73,0.72,2.24,NA,NA,NA,0.02,NA,74.23,1.29,247.87,NA,NA,210.17,NA,-0.42
2022-02-14 00:00:00,27.43,71.89,7.34,15.92,22.87,44.90,10.24,0.70,32.53,0.93,1.83,NA,NA,NA,0.01,NA,74.69,1.57,248.31,NA,NA,200.00,NA,-0.39
2022-02-15 00:00:00,20.20,52.54,7.97,15.54,23.48,49.04,4.88,0.69,50.92,0.64,1.09,NA,NA,NA,NA,NA,62.88,1.50,260.07,NA,NA,205.72,NA,-0.40
2022-02-16 00:00:00,31.01,62.69,8.00,17.22,22.25,47.25,7.62,0.64,40.57,1.21,2.16,NA,NA,NA,0.15,NA,68.06,1.25,248.89,NA,NA,205.78,NA,-0.42
2022-02-17 00:00:00,25.35,70.42,7.44,15.73,23.16,45.46,4.71,0.54,29.14,1.22,1.85,NA,NA,NA,0.06,NA,69.46,1.23,235.04,NA,NA,204.93,NA,-0.42
2022-02-18 00:00:00,20.99,52.95,6.99,15.83,22.80,42.83,2.59,0.46,36.70,0.57,1.66,NA,NA,NA,0.10,NA,66.38,1.69,264.50,NA,NA,204.68,NA,-0.39
2022-02-19 00:00:00,27.55,70.82,7.89,15.63,23.51,47.83,2.48,0.80,23.09,0.63,1.81,NA,NA,NA,NA,NA,75.07,1.36,246.87,NA,NA,207.49,NA,-0.41
2022-02-20 00:00:00,41.01,91.30,8.20,15.47,23.58,49.11,2.49,0.85,30.56,1.45,2.49,NA,NA,NA,0.06,NA,75.32,0.70,239.35,NA,NA,213.32,NA,-0.45
2022-02-21 00:00:00,17.88,61.84,9.13,15.57,22.95,52.23,2.61,0.70,16.21,0.98,2.55,NA,NA,NA,0.06,NA,80.06,0.86,142.05,NA,NA,212.82,NA,-0.43
2022-02-22 00:00:00,15.13,50.11,7.68,15.51,22.20,44.83,4.70,0.88,7.60,1.50,3.24,NA,NA,NA,0.09,NA,79.75,0.78,209.24,NA,NA,213.13,NA,-0.44
2022-02-23 00:00:00,11.63,31.96,8.22,15.37,22.69,47.51,8.14,0.82,6.34,0.87,2.46,NA,NA,NA,0.06,NA,69.31,1.13,296.32,NA,NA,213.91,NA,-0.42
2022-02-24 00:00:00,26.99,52.56,7.62,15.41,23.03,45.28,13.31,0.63,12.33,0.62,2.04,NA,NA,0.22,0.80,NA,70.28,1.06,239.23,NA,NA,212.75,NA,-0.43
2022-02-25 00:00:00,62.28,144.55,7.33,15.48,22.77,43.94,10.36,0.63,11.83,3.19,3.14,NA,NA,1.11,2.32,NA,66.75,1.15,261.83,NA,NA,214.57,NA,-0.42
2022-02-26 00:00:00,40.21,75.99,7.94,15.50,23.44,47.60,7.34,0.65,6.10,1.50,2.03,NA,NA,0.50,1.09,NA,69.47,1.24,252.57,NA,NA,208.13,NA,-0.41
2022-02-27 00:00:00,27.45,71.42,7.73,15.54,23.27,46.76,4.21,0.81,5.88,0.77,2.80,NA,NA,0.59,2.23,NA,67.96,1.44,257.99,NA,NA,212.67,NA,-0.40
2022-02-28 00:00:00,23.25,58.59,7.29,15.64,22.94,43.66,16.22,0.70,4.11,1.01,1.65,NA,NA,0.45,1.27,NA,74.02,1.40,243.76,NA,NA,213.29,NA,-0.41
2022-03-01 00:00:00,35.17,67.89,7.35,15.76,23.07,44.63,0.86,0.93,0.83,0.80,2.50,NA,NA,0.71,1.43,NA,71.23,1.37,244.95,NA,NA,218.33,NA,-0.41
2022-03-02 00:00:00,33.61,97.27,7.51,15.66,23.16,45.83,9.32,0.75,2.42,1.18,3.62,NA,NA,0.82,1.64,NA,75.76,1.56,244.00,NA,NA,218.30,NA,-0.40
2022-03-03 00:00:00,21.90,70.14,7.50,15.86,23.36,46.31,16.57,0.71,15.65,0.67,1.48,NA,NA,0.42,0.88,NA,80.44,1.95,243.31,NA,NA,186.78,NA,-0.37
2022-03-04 00:00:00,19.83,67.72,6.64,16.25,21.28,40.99,4.69,0.54,24.99,0.39,0.83,NA,NA,0.25,0.51,NA,72.88,2.21,244.57,NA,NA,191.01,NA,-0.35
2022-03-05 00:00:00,18.86,50.41,7.68,15.42,23.10,45.72,3.00,0.67,24.01,0.50,0.93,NA,NA,0.27,0.60,NA,73.45,2.03,240.06,NA,NA,203.24,NA,-0.37
2022-03-06 00:00:00,12.45,43.50,7.29,15.60,22.90,44.92,3.00,0.69,36.46,0.57,0.76,NA,NA,0.25,0.47,NA,58.46,2.39,260.78,NA,NA,197.60,NA,-0.34
2022-03-07 00:00:00,19.74,61.26,7.60,15.68,23.27,46.50,3.00,0.88,24.25,0.58,1.55,NA,NA,0.41,1.13,NA,67.33,1.75,269.58,NA,NA,204.59,NA,-0.38
2022-03-08 00:00:00,25.79,71.91,7.73,15.76,23.49,46.63,3.00,0.69,27.94,0.94,2.40,NA,NA,0.64,1.64,NA,74.76,0.90,244.59,NA,NA,221.17,NA,-0.44
2022-03-09 00:00:00,30.50,84.40,7.84,15.33,23.16,46.98,3.55,0.57,32.18,1.55,3.21,NA,NA,0.80,1.85,NA,71.23,1.00,203.50,NA,NA,223.92,NA,-0.43
2022-03-10 00:00:00,34.74,98.56,7.19,15.73,22.92,45.30,2.93,0.77,22.53,1.47,3.32,NA,NA,1.96,2.78,NA,75.28,1.22,235.30,NA,NA,211.70,NA,-0.43
2022-03-11 00:00:00,35.72,100.97,7.50,15.81,23.31,46.22,2.77,0.68,21.90,1.06,2.13,NA,NA,0.44,1.04,NA,75.48,1.20,246.44,NA,NA,219.67,NA,-0.42
2022-03-12 00:00:00,27.77,77.75,7.20,15.63,22.84,44.76,2.76,0.74,22.43,1.20,2.43,NA,NA,0.64,1.28,NA,70.74,0.96,236.18,NA,NA,220.89,NA,-0.43
2022-03-13 00:00:00,28.33,93.80,7.45,15.79,23.17,45.96,3.02,0.54,32.44,1.14,3.29,NA,NA,0.73,1.45,NA,67.07,1.18,245.00,NA,NA,224.15,NA,-0.43
2022-03-14 00:00:00,25.35,90.53,6.99,15.76,22.75,43.40,2.89,0.73,27.53,1.86,3.08,NA,NA,0.56,1.42,NA,66.90,0.60,197.49,NA,NA,219.03,NA,-0.45
2022-03-15 00:00:00,32.90,92.17,9.65,15.74,25.34,50.55,2.82,0.71,47.32,2.35,6.39,NA,NA,1.12,3.03,NA,65.72,0.65,230.27,NA,NA,222.68,NA,-0.45
2022-03-16 00:00:00,48.08,92.46,7.57,15.28,22.84,45.05,6.31,0.70,42.72,1.80,4.39,NA,NA,1.18,2.55,NA,61.79,0.71,145.86,NA,NA,216.56,999.78,-0.44
2022-03-17 00:00:00,55.64,97.66,7.67,15.50,22.59,47.33,4.60,0.63,36.52,1.94,7.47,NA,NA,2.07,4.35,NA,61.71,0.63,113.18,NA,NA,246.67,999.71,-0.45
2022-03-18 00:00:00,40.71,68.87,7.44,15.78,23.21,45.46,5.85,0.66,23.07,1.83,4.21,NA,NA,1.05,2.50,NA,76.01,0.68,175.19,NA,NA,214.87,999.02,-0.44
2022-03-19 00:00:00,32.29,55.19,7.16,15.95,23.11,44.43,4.96,0.85,17.00,1.65,3.01,NA,NA,0.76,1.77,NA,79.92,0.70,226.58,NA,NA,220.40,999.28,-0.44
2022-03-20 00:00:00,35.25,67.71,8.10,15.77,23.83,50.30,7.32,0.50,15.20,0.81,2.31,NA,NA,0.49,1.19,NA,78.82,0.66,116.50,NA,NA,200.90,999.20,-0.45
2022-03-21 00:00:00,28.65,88.15,7.38,15.69,23.07,44.87,8.95,0.58,25.55,1.75,4.14,NA,NA,0.92,2.38,NA,76.26,0.61,169.05,NA,NA,225.91,999.38,-0.45
2022-03-22 00:00:00,31.77,75.03,7.60,17.06,21.52,48.67,9.11,0.35,32.18,1.47,4.32,NA,NA,1.48,2.67,NA,69.52,0.79,199.49,NA,NA,208.82,999.53,-0.44
2022-03-23 00:00:00,39.23,65.78,7.40,15.75,23.15,45.75,6.31,0.65,20.96,0.79,1.92,NA,NA,0.73,1.30,NA,79.61,0.60,147.04,NA,NA,207.49,999.63,-0.45
2022-03-24 00:00:00,27.48,56.01,8.54,15.37,23.75,49.35,5.65,0.62,17.02,0.55,3.52,NA,NA,0.72,1.13,NA,77.73,0.68,110.41,NA,NA,220.92,999.95,-0.44
2022-03-25 00:00:00,22.35,53.80,7.57,15.62,23.11,45.25,5.16,0.73,37.53,0.79,2.04,NA,NA,0.50,1.04,NA,77.43,0.70,115.33,NA,NA,214.97,NA,-0.43
2022-03-26 00:00:00,21.50,46.87,7.59,15.66,23.22,45.94,4.07,0.56,37.13,0.04,0.07,NA,NA,0.01,0.03,NA,76.06,0.69,104.32,NA,NA,212.02,NA,-0.43
2022-03-27 00:00:00,22.95,41.62,7.35,15.88,23.18,45.27,4.04,0.51,36.48,0.00,0.00,NA,NA,NA,NA,NA,75.76,0.78,71.24,NA,NA,213.97,NA,-0.43
2022-03-28 00:00:00,19.50,35.09,7.78,15.55,23.33,46.46,4.04,0.68,36.31,0.00,0.00,NA,NA,NA,NA,NA,76.98,0.90,87.13,NA,NA,215.48,NA,-0.42
2022-03-29 00:00:00,16.89,37.10,7.07,15.82,22.89,44.47,3.89,0.59,36.30,0.00,0.00,NA,NA,NA,NA,NA,76.52,1.12,62.00,NA,NA,217.98,NA,-0.40
2022-03-30 00:00:00,17.51,33.05,7.42,15.92,23.34,45.90,3.22,0.63,36.76,0.00,0.00,NA,NA,NA,NA,NA,75.56,1.21,63.37,NA,NA,216.41,1000.00,-0.39
2022-03-31 00:00:00,26.23,36.43,7.40,15.78,23.17,46.04,4.49,0.73,40.68,0.00,0.00,NA,NA,NA,NA,NA,73.35,1.19,59.11,NA,NA,209.72,1000.00,-0.39
2022-04-01 00:00:00,19.93,34.80,7.39,15.86,22.25,45.38,4.44,0.76,42.74,0.00,0.00,NA,NA,NA,NA,NA,76.47,1.04,52.57,NA,NA,197.67,NA,-0.40
2022-04-02 00:00:00,15.88,31.43,9.01,16.07,25.08,53.78,4.25,0.79,41.39,NA,NA,NA,NA,NA,NA,NA,76.19,0.94,63.38,NA,NA,198.54,NA,-0.42
2022-04-03 00:00:00,18.14,32.34,21.09,20.80,31.81,95.26,3.30,0.70,35.69,NA,NA,NA,NA,NA,NA,NA,75.69,0.64,164.73,NA,NA,202.08,NA,-0.44
2022-04-04 00:00:00,11.00,28.45,11.25,16.82,23.67,60.73,6.15,0.62,33.47,NA,NA,NA,NA,NA,NA,NA,76.63,0.62,187.87,NA,NA,194.30,NA,-0.45
2022-04-05 00:00:00,14.78,32.42,6.48,16.69,22.11,41.45,9.08,0.70,37.23,NA,NA,NA,NA,NA,NA,NA,73.42,0.60,181.46,NA,NA,197.96,NA,-0.45
2022-04-06 00:00:00,14.11,40.51,7.28,15.78,22.99,46.05,7.11,0.69,37.00,NA,NA,NA,NA,NA,NA,NA,74.14,0.58,216.74,NA,NA,184.82,NA,-0.46
2022-04-07 00:00:00,16.47,40.66,7.30,15.89,23.19,45.53,2.96,0.64,37.57,NA,NA,NA,NA,NA,NA,NA,73.66,0.58,218.23,NA,NA,180.47,NA,-0.46
2022-04-08 00:00:00,18.93,40.78,7.80,15.42,23.22,47.25,6.80,0.51,36.69,10.00,24.91,NA,NA,14.90,10.00,NA,71.19,0.59,261.07,NA,NA,167.71,NA,-0.46
2022-04-09 00:00:00,12.07,27.76,16.15,17.39,27.59,90.99,5.40,0.87,36.83,10.03,24.90,NA,NA,14.90,10.00,NA,74.20,0.74,253.82,NA,NA,159.07,NA,-0.45
2022-04-10 00:00:00,14.99,34.68,21.75,17.50,26.09,110.52,10.01,0.68,36.39,10.03,24.90,NA,NA,14.89,10.00,NA,73.64,1.05,273.34,NA,NA,157.85,NA,-0.43
2022-04-11 00:00:00,11.61,25.22,12.49,17.85,22.91,66.56,10.00,0.52,36.82,10.01,24.90,NA,NA,14.89,10.00,NA,73.42,0.98,287.13,NA,NA,174.26,999.79,-0.44
2022-04-12 00:00:00,10.32,28.18,14.01,16.26,25.36,77.42,9.99,0.72,38.50,10.01,24.90,NA,NA,14.90,10.00,NA,74.48,0.76,268.47,NA,NA,152.22,999.50,-0.45
2022-04-13 00:00:00,10.23,32.04,15.85,18.35,24.77,86.63,10.01,0.80,35.53,10.02,24.89,NA,NA,14.90,10.01,NA,76.13,0.59,190.96,NA,NA,160.78,999.66,-0.45
2022-04-14 00:00:00,13.83,34.60,14.86,17.41,25.00,82.50,10.00,0.85,34.98,10.02,24.90,NA,NA,14.89,10.00,NA,72.81,0.71,103.94,NA,NA,161.71,999.64,-0.44
2022-04-15 00:00:00,13.14,31.51,14.78,16.54,24.90,80.16,9.99,0.75,33.97,10.02,24.90,NA,NA,14.89,10.01,NA,72.00,0.86,71.83,NA,NA,166.39,999.14,-0.42
2022-04-16 00:00:00,14.63,38.20,21.79,18.80,30.17,102.31,9.37,0.58,35.73,10.03,24.90,NA,NA,14.90,10.00,NA,75.09,0.99,83.02,NA,NA,171.08,998.99,-0.41
2022-04-17 00:00:00,17.61,34.79,101.42,25.02,72.45,168.79,NA,0.65,32.58,10.01,24.89,NA,NA,14.90,10.01,NA,71.17,0.74,158.88,NA,NA,170.03,999.47,-0.44
2022-04-18 00:00:00,15.59,39.99,16.38,17.01,26.02,94.45,68.16,0.87,22.66,10.03,24.90,NA,NA,14.91,10.00,NA,75.08,0.63,246.00,NA,NA,166.58,NA,-0.45
2022-04-19 00:00:00,17.36,37.70,6.64,15.51,21.39,46.36,38.97,0.68,6.08,10.02,24.90,NA,NA,14.90,10.00,NA,74.22,0.67,134.25,NA,NA,175.17,NA,-0.44
2022-04-20 00:00:00,18.52,38.89,6.51,15.16,21.40,45.85,31.48,0.85,1.26,10.02,24.89,NA,NA,14.90,10.00,NA,75.70,0.64,167.63,NA,NA,168.56,999.90,-0.44
2022-04-21 00:00:00,15.98,34.79,10.43,16.19,21.97,60.23,13.15,0.44,1.28,10.02,24.89,NA,NA,14.89,9.99,NA,71.10,0.72,137.95,NA,NA,187.35,999.86,-0.43
2022-04-22 00:00:00,11.29,35.25,9.47,16.08,20.39,55.95,8.49,0.90,24.22,10.01,24.90,NA,NA,14.90,10.00,NA,71.84,0.57,202.66,NA,NA,158.52,NA,-0.45
2022-04-23 00:00:00,11.30,28.22,6.73,15.43,21.30,45.65,9.99,0.63,9.66,10.03,24.91,NA,NA,14.91,10.00,NA,71.91,0.62,199.79,NA,NA,163.62,NA,-0.45
2022-04-24 00:00:00,13.32,24.96,6.07,15.82,20.78,44.06,10.01,0.95,11.21,10.02,24.90,NA,NA,14.91,10.00,NA,71.40,0.60,169.54,NA,NA,157.44,NA,-0.45
2022-04-25 00:00:00,11.88,33.90,6.22,15.64,20.82,44.48,9.99,0.80,8.87,10.01,24.91,NA,NA,14.90,10.00,NA,71.76,0.84,96.77,NA,NA,156.87,999.47,-0.43
2022-04-26 00:00:00,21.89,44.51,6.41,15.75,22.07,46.61,9.99,0.56,10.58,10.02,24.90,NA,NA,14.90,10.00,NA,72.90,0.73,139.38,NA,NA,155.63,999.75,-0.43
2022-04-27 00:00:00,16.52,30.24,5.65,15.78,21.43,43.87,10.00,0.72,1.67,10.02,24.90,NA,NA,14.90,9.99,NA,75.03,0.65,107.37,NA,NA,150.69,999.28,-0.44
2022-04-28 00:00:00,24.17,34.44,6.35,15.75,22.10,48.02,10.00,0.56,0.83,10.01,24.90,NA,NA,14.92,10.00,NA,72.77,0.77,110.19,NA,NA,152.56,999.90,-0.43
2022-04-29 00:00:00,36.27,38.65,6.49,15.65,21.98,47.39,9.99,0.79,2.26,10.02,24.91,NA,NA,14.90,10.00,NA,75.96,0.82,81.39,NA,NA,153.21,999.59,-0.43
2022-04-30 00:00:00,12.55,48.03,6.35,15.26,21.59,45.19,9.99,1.19,1.19,10.01,24.90,NA,NA,14.89,10.00,NA,75.58,0.99,120.82,NA,NA,153.74,998.70,-0.42
2022-05-01 00:00:00,5.69,40.67,6.88,15.26,21.82,45.63,10.00,0.67,0.03,10.02,24.90,NA,NA,14.89,10.02,NA,77.69,1.01,103.60,NA,NA,154.77,998.64,-0.41
2022-05-02 00:00:00,52.34,65.25,6.48,15.15,21.63,46.53,9.12,1.08,140.48,10.02,24.90,NA,NA,14.91,10.00,NA,64.82,0.52,200.90,NA,NA,148.72,998.61,-0.46
2022-05-03 00:00:00,30.69,56.90,6.68,15.10,21.78,47.56,13.22,0.89,166.12,7.26,18.15,NA,NA,10.60,7.29,NA,76.83,0.78,133.44,NA,NA,146.39,999.34,-0.43
2022-05-04 00:00:00,33.99,48.57,6.70,15.12,21.82,47.66,12.33,0.69,153.99,0.41,1.31,NA,NA,0.27,0.61,NA,75.21,0.80,139.32,NA,NA,132.90,999.72,-0.44
2022-05-05 00:00:00,43.39,63.42,6.48,15.14,21.63,46.53,9.75,0.60,164.55,1.04,3.94,NA,NA,1.05,2.78,NA,70.59,0.59,261.27,NA,NA,150.99,999.17,-0.46
2022-05-06 00:00:00,24.82,47.56,6.65,15.14,21.79,47.51,6.66,0.82,40.36,0.46,1.42,NA,NA,0.38,0.79,NA,75.56,0.81,113.69,NA,NA,155.70,999.11,-0.44
2022-05-07 00:00:00,46.32,66.29,6.68,15.12,21.80,47.43,22.60,0.62,61.78,1.30,3.20,NA,NA,0.74,1.71,NA,71.28,0.59,207.78,NA,NA,146.72,998.94,-0.46
2022-05-08 00:00:00,50.93,77.45,6.70,15.12,21.82,47.54,15.93,0.71,4.49,1.22,2.45,NA,NA,0.47,0.95,NA,75.73,0.73,177.34,NA,NA,135.35,997.89,-0.45
2022-05-09 00:00:00,50.88,91.70,6.67,15.15,21.82,47.58,15.31,0.68,12.30,1.23,3.53,NA,NA,0.80,1.96,NA,71.42,0.75,190.24,NA,NA,61.42,996.09,-0.45
2022-05-10 00:00:00,34.60,70.42,6.47,15.33,20.29,45.17,13.53,0.77,16.75,0.83,3.40,NA,NA,0.65,1.73,NA,85.30,1.36,141.31,NA,NA,46.83,994.82,-0.40
2022-05-11 00:00:00,35.51,46.44,6.63,15.08,21.71,47.14,21.61,0.77,30.37,0.60,2.59,NA,NA,0.57,1.39,NA,69.10,1.68,106.44,NA,NA,151.69,996.23,-0.38
2022-05-12 00:00:00,26.85,41.19,6.38,15.17,21.42,45.93,NA,0.92,14.50,0.43,1.95,NA,NA,0.52,1.02,NA,73.44,2.13,91.87,NA,NA,145.06,997.98,-0.34
